,younger,older,all
7Networks_RH_Limbic_OFC_1,0.8177119049729569,0.8372135329259428,0.8086382216451252
7Networks_RH_Limbic_TempPole_1,0.7220814170666539,0.896566966847803,0.8436675730329455
7Networks_RH_Cont_Par_1,0.7649785983504395,0.7320109406294264,0.8511406012033439
7Networks_RH_Cont_Par_2,0.857150801244369,0.8108331360042579,0.8760037497076355
7Networks_RH_Cont_PFCl_1,0.7998043159355274,0.8905732767540295,0.8845310870813152
7Networks_RH_Cont_PFCl_2,0.7506454162414007,0.9042853852041455,0.8891783232099215
7Networks_RH_Cont_PFCl_3,0.817943489659192,0.8096497025776666,0.863168428859034
7Networks_RH_Cont_PFCl_4,0.8199285972161068,0.8004180697694679,0.8031624137865435
7Networks_RH_Cont_Cing_1,0.7455279861511748,0.835013534912522,0.7688502543168959
7Networks_RH_Cont_PFCmp_1,0.902394906471408,0.9390622922286701,0.9161469528921816
7Networks_RH_Cont_pCun_1,0.7426948910408199,0.8548640760792007,0.8104643928042794
7Networks_RH_Default_Par_1,0.8293126422653337,0.8750697614833316,0.9009082784574014
7Networks_RH_Default_Temp_1,0.7926233440719299,0.852810892751141,0.8527783512724858
7Networks_RH_Default_Temp_2,0.8028518166047364,0.9080735263903769,0.8783862635071932
7Networks_RH_Default_Temp_3,0.7389745936781678,0.8108410470854951,0.7725829219084358
7Networks_RH_Default_PFCv_1,0.7849332807596019,0.8159460016161518,0.8180530807875603
7Networks_RH_Default_PFCv_2,0.7888300431778064,0.9221965130823191,0.8818892794036829
7Networks_RH_Default_PFCdPFCm_1,0.8832950516842278,0.8732444548087683,0.8904709466286851
7Networks_RH_Default_PFCdPFCm_2,0.8676378059287325,0.8904095991591915,0.8853172985453738
7Networks_RH_Default_PFCdPFCm_3,0.7594279658324261,0.7083039966958257,0.8003473896710673
7Networks_RH_Default_pCunPCC_1,0.777239395120923,0.8191318461164872,0.7947803582009331
7Networks_RH_Default_pCunPCC_2,0.6821167675346633,0.9129434187937018,0.8195709849187395
