,t,r,p,p_fdr,N
7Networks_RH_Limbic_TempPole_1,-0.06807434614472518,-0.004909197353809389,0.9457980369441068,0.9759592653115454,195.0
7Networks_RH_Cont_Par_1,-0.2908639874674483,-0.02092718304110796,0.7714726002958769,0.9524353090072554,195.0
7Networks_RH_Cont_Par_2,0.8019265673524749,0.058161272100140146,0.42361332083559244,0.9212206914628179,192.0
7Networks_RH_Cont_PFCl_1,-0.173978048937639,-0.012521716061211594,0.8620669716230328,0.9578521906922587,196.0
7Networks_RH_Cont_PFCl_2,0.24971744195332124,0.018045604470631818,0.8030756453758425,0.9560424349712412,195.0
7Networks_RH_Cont_PFCl_3,-0.7540410060383248,-0.054123178635371125,0.4517531916574935,0.9212206914628179,196.0
7Networks_RH_Cont_PFCl_4,1.0723283564519535,0.07691906877388408,0.2849255879877664,0.9212206914628179,196.0
7Networks_RH_Cont_Cing_1,0.8895769645294777,0.06394066524539735,0.3748121283501311,0.9212206914628179,196.0
7Networks_RH_Cont_PFCmp_1,0.6294139086888467,0.045579539010019994,0.5298422337420525,0.9212206914628179,193.0
7Networks_RH_Cont_pCun_1,-1.0731666191209641,-0.07721016906504591,0.28455746636778917,0.9212206914628179,195.0
7Networks_RH_Default_Par_1,-0.5708406687877775,-0.04125445006734831,0.5687857449975329,0.9212206914628179,194.0
7Networks_RH_Default_Temp_1,0.12887046691863993,0.00927581578011466,0.8975957451439864,0.9651567152085875,196.0
7Networks_RH_Default_Temp_2,1.710406141512564,0.12221918586571995,0.08881452181090617,0.6947563415023571,196.0
7Networks_RH_Default_Temp_3,0.5517836562260101,0.03985351587057859,0.5817449832948145,0.9212206914628179,195.0
7Networks_RH_Default_PFCv_1,0.40387922320851827,0.028963410869771774,0.6867510135804421,0.9212206914628179,197.0
7Networks_RH_Default_PFCv_2,0.6322772919040544,0.0455215436702924,0.5279658111333325,0.9212206914628179,195.0
7Networks_RH_Default_PFCdPFCm_1,-1.3437445051387527,-0.09620378474542918,0.18062514937250113,0.8395798741622772,196.0
7Networks_RH_Default_PFCdPFCm_2,-0.1341478053632715,-0.009714557656110498,0.8934291972802064,0.9651567152085875,193.0
7Networks_RH_Default_PFCdPFCm_3,-0.38573681565554807,-0.028016681289831584,0.7001277255117416,0.9212206914628179,193.0
7Networks_RH_Default_pCunPCC_1,0.9860265874340762,0.07105658133482498,0.32538066681824485,0.9212206914628179,194.0
7Networks_RH_Default_pCunPCC_2,0.41735895315135874,0.030101087433416013,0.6768870871475872,0.9212206914628179,195.0
