,t,p,p_fdr
7Networks_RH_Cont_Cing_1,3.057342694651874,0.0023156319247810485,0.0040455694364090414
7Networks_RH_Cont_PFCmp_1,2.2551528087676695,0.02441477049959471,0.03538372536173147
7Networks_RH_Cont_pCun_1,1.6547580127367412,0.09839762784173817,0.11999710712407094
7Networks_RH_Default_Par_1,1.2333706518802712,0.2178312589417569,0.25038075740431825
7Networks_RH_Default_Temp_1,2.21365262717537,0.027157325496250245,0.038796179280357494
7Networks_RH_Default_Temp_2,3.6994873550422573,0.0002320615474686227,0.0006271933715368181
7Networks_RH_Default_Temp_3,3.3070980259164093,0.0009883913534985192,0.0018648893462236212
7Networks_RH_Default_PFCv_1,3.1142461787330467,0.0019151677659627615,0.0034821232108413844
7Networks_RH_Default_PFCv_2,2.5488559709434435,0.011007661016701954,0.016429344801047692
7Networks_RH_Default_PFCdPFCm_1,-0.13815883561393044,0.8901524728701244,0.9083188498674739
7Networks_RH_Default_PFCdPFCm_2,0.3996291245158708,0.6895485504192275,0.7258405793886605
7Networks_RH_Default_PFCdPFCm_3,1.988444467031432,0.04713100464660505,0.06456302006384254
7Networks_RH_Default_pCunPCC_1,2.837624076253959,0.004670466396446009,0.007533010316848401
7Networks_RH_Default_pCunPCC_2,1.2110739869707774,0.22625789673018645,0.25711124628430276
