,t,r,p,p_fdr,N
7Networks_RH_Vis_4,0.3871275594987704,0.01401878568637398,0.6987744532544264,0.776416059171585,736.0
7Networks_RH_Vis_5,-0.3993088865762779,-0.01439950273878595,0.6897814589251404,0.7750353471068994,741.0
7Networks_RH_Vis_6,2.5783492920788795,0.09243797672031226,0.01012004384425029,0.022000095313587587,743.0
7Networks_RH_Vis_7,-1.230556938606682,-0.04441166681042316,0.2188817504655964,0.3172199282110093,741.0
7Networks_RH_Vis_8,-0.8422984793291272,-0.0304904335783613,0.399896765736646,0.5010088196789003,735.0
7Networks_RH_SomMot_1,-0.8856401119551311,-0.03207670911052221,0.3761027253458791,0.48218298121266545,736.0
7Networks_RH_SomMot_2,1.5245501031465887,0.055466802639654415,0.12781352373221447,0.2130225395536908,720.0
7Networks_RH_SomMot_3,0.15695376465266317,0.005667058041012903,0.8753243899716587,0.9117962395538112,740.0
7Networks_RH_SomMot_4,-0.06376947649343019,-0.0023031144194786256,0.9491710979224419,0.9587586847701434,741.0
7Networks_RH_SomMot_5,-1.3416997886443633,-0.048452716751979895,0.1801094153748558,0.2770914082690089,737.0
7Networks_RH_SomMot_6,0.7357626870254415,0.026917694684300962,0.4621150811971314,0.5635549770696725,724.0
7Networks_RH_SomMot_7,-1.3163345997159148,-0.04751955404835757,0.18847322200381483,0.2855654878845679,738.0
7Networks_RH_SomMot_8,2.7458675072620298,0.09837648938712407,0.006181848846928429,0.014911765320724057,744.0
7Networks_RH_DorsAttn_Post_1,-4.0985787227926584,-0.14534962673583662,4.612916677618635e-05,0.00021966269893422072,751.0
7Networks_RH_DorsAttn_Post_2,2.4813608550293718,0.08933798607701575,0.01331131862988984,0.028321954531680515,738.0
7Networks_RH_DorsAttn_Post_3,-5.08386293001421,-0.1798376853551475,4.685212403681062e-07,4.25928400334642e-06,748.0
7Networks_RH_DorsAttn_Post_4,-3.0837971480491566,-0.11017956333035807,0.0021196440387340173,0.005900833406498255,746.0
7Networks_RH_DorsAttn_Post_5,-2.9994674924040434,-0.10760866747741489,0.002795996572174642,0.0071692219799349794,739.0
7Networks_RH_DorsAttn_PrCv_1,-2.6032004058170104,-0.09374000753891315,0.009422333268167058,0.020938518373704574,739.0
7Networks_RH_DorsAttn_FEF_1,-2.741544514333595,-0.09831161759863503,0.006262941434704104,0.014911765320724057,744.0
7Networks_RH_SalVentAttn_TempOccPar_1,-4.258003341298068,-0.1509591366653119,2.3271224606098407e-05,0.00011635612303049203,748.0
7Networks_RH_SalVentAttn_TempOccPar_2,-4.861618747409428,-0.17268715493625475,1.4239770738132954e-06,9.493180492088637e-06,741.0
7Networks_RH_SalVentAttn_FrOperIns_1,1.694892344800944,0.06140376927159778,0.09052173545127484,0.15342667025639806,736.0
7Networks_RH_SalVentAttn_Med_1,2.03394661817681,0.07296137348947651,0.04231269686971221,0.08137057090329271,746.0
7Networks_RH_SalVentAttn_Med_2,-1.046382775244823,-0.03759693501456914,0.29572600402413685,0.3996297351677525,745.0
7Networks_RH_Limbic_OFC_1,-2.7215270917934684,-0.09811790756682423,0.006652981156349057,0.01547204920081176,735.0
7Networks_RH_Limbic_TempPole_1,-1.4319177903005234,-0.051722185366461323,0.15259477833779758,0.23842934115280873,736.0
7Networks_RH_Cont_Par_1,-7.329795478499492,-0.25482854075366024,6.051091096192105e-13,6.051091096192105e-11,745.0
7Networks_RH_Cont_Par_2,-5.749820269506251,-0.20360700239393453,1.3112511796973645e-08,1.873215970996235e-07,738.0
7Networks_RH_Cont_PFCl_1,-6.945518428340449,-0.24295003727672862,8.299998508660355e-12,2.7666661695534516e-10,741.0
7Networks_RH_Cont_PFCl_2,-3.8092936183179886,-0.13550078791063974,0.00015088047973311935,0.0006722724552828708,748.0
7Networks_RH_Cont_PFCl_3,-3.8009358231716037,-0.13634097311112175,0.00015614324911669748,0.0006722724552828708,737.0
7Networks_RH_Cont_PFCl_4,-6.132567064304756,-0.215141478369925,1.4042406517084804e-09,2.8084813034169607e-08,748.0
7Networks_RH_Cont_Cing_1,-0.8406738881249645,-0.030518556935554456,0.40080705574312026,0.5010088196789003,732.0
7Networks_RH_Cont_PFCmp_1,-3.4657354762796175,-0.12413405839198348,0.0005594486990460782,0.001864828996820261,741.0
7Networks_RH_Cont_pCun_1,-1.4747704659465126,-0.05294678757093788,0.1406995695969777,0.2269347896725447,745.0
7Networks_RH_Default_Par_1,-6.341697989023468,-0.2218448154758256,3.941534728231349e-10,9.853836820578372e-09,749.0
7Networks_RH_Default_Temp_1,-1.4931334686882345,-0.053598693030807276,0.13582847714738808,0.2226696346678493,745.0
7Networks_RH_Default_Temp_2,-1.9349622192295801,-0.06932843221943509,0.05337517601026434,0.09704577456411698,746.0
7Networks_RH_Default_Temp_3,-0.9835740123809833,-0.03548226797130705,0.32564910071260067,0.4229209100163645,739.0
7Networks_RH_Default_PFCv_1,-3.2215860531445313,-0.11516827911138071,0.0013306987622788567,0.0040324204917541115,744.0
7Networks_RH_Default_PFCv_2,-3.744518664952399,-0.13331369908249877,0.0001947515664883665,0.000779006265953466,746.0
7Networks_RH_Default_PFCdPFCm_1,-4.45831754961063,-0.15861293231775633,9.545004938779174e-06,5.3027805215439856e-05,743.0
7Networks_RH_Default_PFCdPFCm_2,-4.69270746108842,-0.16847614417817958,3.224185888326111e-06,2.0151161802038196e-05,729.0
7Networks_RH_Default_PFCdPFCm_3,-5.987331651080816,-0.21064164765656446,3.3253734426305225e-09,5.542289071050871e-08,745.0
7Networks_RH_Default_pCunPCC_1,-3.7317568462205553,-0.1332363586945695,0.00020479770316144278,0.0007876834736978568,741.0
7Networks_RH_Default_pCunPCC_2,-2.2813446288620103,-0.08221355022532771,0.022814041540305745,0.04562808308061149,738.0
