,t,r,p,p_fdr,N
7Networks_RH_SomMot_7,0.2562756209283684,0.018272167206683267,0.7980081814694078,0.8580733134079653,200.0
7Networks_RH_SomMot_8,1.2136087831026179,0.08631195349553039,0.22637260918356328,0.30183014557808435,199.0
7Networks_RH_DorsAttn_Post_1,2.453531118029425,0.17282750066286354,0.015033451317678505,0.03496151469227559,198.0
7Networks_RH_DorsAttn_Post_2,3.0314754372984707,0.2124842960922784,0.002769486403980067,0.023658943588614055,197.0
7Networks_RH_DorsAttn_Post_3,2.6050643663470754,0.1828044688544758,0.009897568419786984,0.026921516414176363,199.0
7Networks_RH_DorsAttn_Post_4,1.1142201141477959,0.079204303263906,0.26655620679093744,0.3374129199885284,200.0
7Networks_RH_DorsAttn_Post_5,-0.012795633296327592,-0.0009124676864162794,0.9898039219849484,0.9904240378115272,200.0
7Networks_RH_DorsAttn_PrCv_1,3.033980592914616,0.21225529686226097,0.0027458572421706117,0.023658943588614055,198.0
7Networks_RH_DorsAttn_FEF_1,2.2236298720657772,0.15675880790938393,0.02732705958126534,0.05465411916253068,199.0
7Networks_RH_SalVentAttn_TempOccPar_1,2.8654440014544087,0.2013371976029674,0.004628355815782167,0.023658943588614055,197.0
7Networks_RH_SalVentAttn_TempOccPar_2,1.3946917669520214,0.09896434887445626,0.16469554576120077,0.22874381355722329,200.0
7Networks_RH_SalVentAttn_FrOperIns_1,2.1209987776266863,0.15043634143476892,0.035198422710338295,0.06518226427840425,198.0
7Networks_RH_SalVentAttn_Med_1,2.9249196507727184,0.20495509073139015,0.0038581782335036074,0.023658943588614055,198.0
7Networks_RH_SalVentAttn_Med_2,2.753916425617759,0.1934391062698907,0.006451525693152297,0.02406620105203437,198.0
7Networks_RH_Limbic_OFC_1,3.0656207041894987,0.214873574641278,0.0024851488183701303,0.023658943588614055,197.0
7Networks_RH_Limbic_TempPole_1,0.5175826785794172,0.03697504533912152,0.6053391474382199,0.6803452259933768,199.0
7Networks_RH_Cont_Par_1,-0.22940617756497442,-0.016498953628937062,0.8187974291653515,0.86189203070037,197.0
7Networks_RH_Cont_Par_2,0.32334020373967765,0.023104407096958192,0.7467858788381212,0.8169407486139512,199.0
7Networks_RH_Cont_PFCl_1,1.714526588323887,0.12148234055184287,0.08802902179588439,0.13337730575133996,199.0
7Networks_RH_Cont_PFCl_2,2.3248442532263094,0.16370479620251893,0.02111483562023424,0.04798826277325964,199.0
7Networks_RH_Cont_PFCl_3,1.8026444016438634,0.1276255223847458,0.07299613740443713,0.11586688476894781,199.0
7Networks_RH_Cont_PFCl_4,0.23692168964170804,0.01696021755174533,0.8129675309535387,0.86189203070037,199.0
7Networks_RH_Cont_Cing_1,2.522664048922093,0.17754386405367822,0.012454361860862422,0.030376492343566885,198.0
7Networks_RH_Cont_PFCmp_1,2.73907032033553,0.19243541643314982,0.006738536294569624,0.02406620105203437,198.0
7Networks_RH_Cont_pCun_1,2.9864533635532564,0.20907830572224198,0.003188239393233103,0.023658943588614055,198.0
7Networks_RH_Default_Par_1,2.915075820324255,0.2036926211056367,0.003974367162759055,0.023658943588614055,199.0
7Networks_RH_Default_Temp_1,2.6335035851675817,0.18563238883409744,0.009139541297514502,0.02688100381621912,197.0
7Networks_RH_Default_Temp_2,2.8394555531275496,0.20015752847886284,0.0050083862972186205,0.023658943588614055,196.0
7Networks_RH_Default_Temp_3,2.030416627641972,0.14370084682412934,0.04367926788328273,0.07663029453207497,199.0
7Networks_RH_Default_PFCv_1,2.8075880000212257,0.19706250335494016,0.005504030423548347,0.023658943588614055,198.0
7Networks_RH_Default_PFCv_2,2.2617763800405326,0.15937949238041496,0.024820323069327997,0.05170900639443333,199.0
7Networks_RH_Default_PFCdPFCm_1,2.708259921779006,0.19035049395589443,0.007371387548776662,0.02457129182925554,198.0
7Networks_RH_Default_PFCdPFCm_2,0.012017455527239984,0.000860402729994895,0.9904240378115272,0.9904240378115272,199.0
7Networks_RH_Default_PFCdPFCm_3,2.7450955961723134,0.19284283667545102,0.006620686983191986,0.02406620105203437,198.0
7Networks_RH_Default_pCunPCC_1,2.2831527320723066,0.16068016017846157,0.023499687079078516,0.04999933421080536,200.0
7Networks_RH_Default_pCunPCC_2,1.8808814522017783,0.13362842668525937,0.061493993872814505,0.10080982602100738,198.0
