,t,r,p,p_fdr,N
7Networks_RH_SalVentAttn_FrOperIns_1,3.382340659070463,0.23564671709810786,0.0008701113303270501,0.0031071355621151136,198.0
7Networks_RH_SalVentAttn_Med_1,3.854393618647356,0.26640170987179085,0.00015790642737737354,0.0011279030526955252,198.0
7Networks_RH_SalVentAttn_Med_2,5.304880321750706,0.3551504948549568,3.07383865894957e-07,1.5369193294747848e-05,198.0
7Networks_RH_Limbic_OFC_1,2.8416805149378317,0.2017554647471264,0.004980286211307917,0.011784276875602875,194.0
7Networks_RH_Limbic_TempPole_1,3.751254038595388,0.25977161754812644,0.00023258658168458913,0.0013175572843511438,198.0
7Networks_RH_Cont_Par_1,1.4226398325134557,0.10137051608821658,0.15645485379409185,0.2086064717254558,198.0
7Networks_RH_Cont_Par_2,1.1707459720529556,0.08372707485875627,0.24314439498685447,0.3001782654158697,198.0
7Networks_RH_Cont_PFCl_1,0.2135308879192215,0.015226612775290096,0.8311359891523724,0.8480979481146658,200.0
7Networks_RH_Cont_PFCl_2,0.5303787443812401,0.03810995183517877,0.5964622338279417,0.6554530042065293,197.0
7Networks_RH_Cont_PFCl_3,1.0520034023623952,0.0750277849199443,0.29410657696747206,0.3543452734547856,199.0
7Networks_RH_Cont_PFCl_4,2.8397693746896566,0.19989363704900157,0.0050010544992020265,0.011784276875602875,197.0
7Networks_RH_Cont_Cing_1,1.999381689158278,0.14115053928159552,0.04695535545023302,0.0809575093969535,200.0
7Networks_RH_Cont_PFCmp_1,-0.7382428226143143,-0.05328756319219994,0.46127777533666625,0.5241792901553025,195.0
7Networks_RH_Cont_pCun_1,1.4031411840651056,0.09984719743026702,0.16217320554733244,0.21338579677280584,199.0
7Networks_RH_Default_Par_1,0.8040017046527437,0.05724422622923703,0.4223750364778188,0.4854885476756538,200.0
7Networks_RH_Default_Temp_1,2.7678596645309215,0.19503001881132828,0.006195033957681343,0.014079622631093962,197.0
7Networks_RH_Default_Temp_2,3.934457622450624,0.27299453542298524,0.00011665807783642836,0.0008973698295109874,196.0
7Networks_RH_Default_Temp_3,3.7116560388812507,0.2579034741050287,0.00026966059071296044,0.001419266266910318,197.0
7Networks_RH_Default_PFCv_1,4.022494686013091,0.2771169197697822,8.259481949044706e-05,0.0006882901624203922,198.0
7Networks_RH_Default_PFCv_2,2.7455785487843793,0.19315834765154383,0.006611322165608404,0.014691827034685342,198.0
7Networks_RH_Default_PFCdPFCm_1,1.6732017791684317,0.11898796285009038,0.09590763127752464,0.1453145928447343,198.0
7Networks_RH_Default_PFCdPFCm_2,1.4993754375709398,0.10807504494543851,0.1354447644563386,0.18303346548153865,194.0
7Networks_RH_Default_PFCdPFCm_3,0.9722186589935248,0.06956436248407293,0.3321586684800505,0.38623100986052383,198.0
7Networks_RH_Default_pCunPCC_1,3.1002713611232173,0.21584657729472764,0.002219686444023635,0.0063419612686389576,200.0
7Networks_RH_Default_pCunPCC_2,0.251053174281784,0.0179498279697966,0.8020387077789357,0.8354569872697247,199.0
