,t,p,p_fdr
7Networks_RH_Cont_PFCl_3,-4.475153158865886,8.853506285927278e-06,4.659740150488041e-05
7Networks_RH_Cont_PFCl_4,-5.918379176770658,4.966202748283867e-09,8.277004580473113e-08
7Networks_RH_Cont_Cing_1,-0.8714688362048296,0.38378630245914047,0.4944813449421062
7Networks_RH_Cont_PFCmp_1,-3.707401620861132,0.00022514654269327488,0.0008040947953331245
7Networks_RH_Cont_pCun_1,-1.7486321521299313,0.08076982074704313,0.144231822762577
7Networks_RH_Default_Par_1,-6.037039586719059,2.477809005212059e-09,4.955618010424118e-08
7Networks_RH_Default_Temp_1,-1.2486292218684962,0.2121961276103759,0.3167106382244416
7Networks_RH_Default_Temp_2,-1.7837082079619215,0.0748808018812558,0.13866815163195517
7Networks_RH_Default_Temp_3,-2.2828490328840503,0.022724768081484076,0.04637707771731444
7Networks_RH_Default_PFCv_1,-3.6383136976412036,0.0002935454337077618,0.0009784847790258726
7Networks_RH_Default_PFCv_2,-4.235165173738041,2.5716953517351718e-05,0.00011917594253898718
7Networks_RH_Default_PFCdPFCm_1,-4.876027303481324,1.326522614066437e-06,1.0204020108203362e-05
7Networks_RH_Default_PFCdPFCm_2,-4.788557598732102,2.038293783913822e-06,1.3588625226092147e-05
7Networks_RH_Default_PFCdPFCm_3,-6.373903845143482,3.242841222655398e-10,8.107103056638495e-09
7Networks_RH_Default_pCunPCC_1,-3.643923076277188,0.00028740784426169007,0.0009784847790258726
7Networks_RH_Default_pCunPCC_2,-2.1537583948523147,0.031584962702798654,0.06316992540559731
