,t,r,p,p_fdr,N
7Networks_RH_SomMot_3,3.476195595696955,0.24358328613775784,0.0006301982196804958,0.007002202440894398,195.0
7Networks_RH_SomMot_4,1.998928448634961,0.14180881657375333,0.047019236835747553,0.1044871929683279,198.0
7Networks_RH_SomMot_5,0.42634912393497676,0.03063422694876364,0.6703310808221155,0.8174769278318481,197.0
7Networks_RH_SomMot_6,0.40155324828793226,0.02893528252064352,0.6884617675232282,0.8195973422895574,196.0
7Networks_RH_SomMot_7,2.0682553032254236,0.14832557316620892,0.03998487465284501,0.09298808058801165,193.0
7Networks_RH_SomMot_8,3.4069360459604017,0.23882131221723654,0.0008018208482775078,0.0072892804388864346,195.0
7Networks_RH_DorsAttn_Post_1,-1.0169500687604847,-0.072542745084201,0.3104437593615405,0.46334889456946343,199.0
7Networks_RH_DorsAttn_Post_2,0.11537507743537799,0.008416414920086903,0.9082716287153854,0.9363625038302942,192.0
7Networks_RH_DorsAttn_Post_3,-1.4516799091209405,-0.10321249171875614,0.14820585582912113,0.2510068600002813,199.0
7Networks_RH_DorsAttn_Post_4,-0.7798456503287007,-0.05586490940500779,0.43644199276854645,0.5742657799586137,197.0
7Networks_RH_DorsAttn_Post_5,2.1884218197701086,0.1571195824499901,0.029871516960111418,0.07860925515818794,193.0
7Networks_RH_DorsAttn_PrCv_1,-0.44280535491878786,-0.03172674718889334,0.6584024183025416,0.8128424917315329,198.0
7Networks_RH_DorsAttn_FEF_1,3.2777527354055764,0.22762454552565342,0.0012388560676406494,0.010323800563672079,200.0
7Networks_RH_SalVentAttn_TempOccPar_1,-3.1562957589812983,-0.2215634173074979,0.0018569630231141672,0.011136178670015415,196.0
7Networks_RH_SalVentAttn_TempOccPar_2,1.4431628736605682,0.10310092050809501,0.15060411600016876,0.2510068600002813,197.0
7Networks_RH_SalVentAttn_FrOperIns_1,-0.9408630023792689,-0.06752305143583037,0.3479572991767952,0.5008625923343683,197.0
7Networks_RH_SalVentAttn_Med_1,1.8967465995862427,0.13509721928190724,0.059362685608722966,0.12367226168483952,197.0
7Networks_RH_SalVentAttn_Med_2,3.6771725879831214,0.25731115022653894,0.0003072772075863126,0.00610897601046857,194.0
7Networks_RH_Limbic_OFC_1,-2.7528490403668022,-0.19498766886450303,0.006480877543103336,0.027003656429597234,195.0
7Networks_RH_Limbic_TempPole_1,-1.2551777154890904,-0.09039233193635483,0.21095583808395285,0.334850536641195,195.0
7Networks_RH_Cont_Par_1,-0.8589207473364223,-0.06161498871313202,0.3914609024065331,0.5408763925773834,196.0
7Networks_RH_Cont_Par_2,-2.102351172221039,-0.14871197872790798,0.03681270788406392,0.08764930448586648,199.0
7Networks_RH_Cont_PFCl_1,-3.496166238099875,-0.245239500118633,0.0005881696946145969,0.007002202440894398,194.0
7Networks_RH_Cont_PFCl_2,-3.2326033867866304,-0.226656834993276,0.0014450447129511336,0.011115728561162566,196.0
