,younger,older,all
7Networks_LH_SalVentAttn_PFCl_1,0.44968257905035225,0.3134636814983053,0.4604290415709108
7Networks_LH_SalVentAttn_Med_1,0.215654388672668,0.5309942475347493,0.33173692080659234
7Networks_LH_SalVentAttn_Med_2,0.17897724087712233,0.5438576483951995,0.390694132781101
7Networks_LH_SalVentAttn_Med_3,0.2831462116723566,0.4352012408948163,0.37926493032449726
7Networks_LH_Limbic_OFC_1,0.09625211420458354,0.6165080821947596,0.3251815696542273
7Networks_LH_Limbic_TempPole_1,0.014610307470546093,0.46869409940074613,0.1869958802651357
7Networks_LH_Limbic_TempPole_2,0.23770383323175961,0.3704672032954338,0.41382260314417313
7Networks_LH_Cont_Par_1,0.23328162165952734,0.2981276403239408,0.3006921005866433
7Networks_LH_Cont_PFCl_1,-0.19923582004756568,-0.04534257423198317,-0.11762144091785677
7Networks_LH_Cont_pCun_1,0.12024019645110116,0.30197690107656217,0.286188368995637
7Networks_LH_Cont_Cing_1,0.05139761190829593,0.38690308938644546,0.2105764914222409
7Networks_LH_Default_Temp_1,0.0005182689468142398,0.11041603098375377,-0.0036439963122894847
7Networks_LH_Default_Temp_2,-0.14435837600642912,0.4192758368444691,0.1810347408012102
7Networks_LH_Default_Par_1,0.3378858111927463,0.34345116343821436,0.3174352666758608
7Networks_LH_Default_Par_2,0.2886833237237559,0.1528350734534625,0.30218045017112394
7Networks_LH_Default_PFC_1,0.48298075712193717,0.4581602183114845,0.5460989985550164
7Networks_LH_Default_PFC_2,0.3173315004944502,0.41265376361178696,0.44959439987603594
7Networks_LH_Default_PFC_3,0.4082396475272542,0.19697842674002708,0.3760928286347195
7Networks_LH_Default_PFC_4,0.2747268357900984,0.6101696128664389,0.2353059702509383
7Networks_LH_Default_PFC_5,0.2740278586258257,0.1546906497169314,0.36652867557287355
7Networks_LH_Default_PFC_6,-0.3528169609757496,-0.05316851871212738,-0.17938108221323587
7Networks_LH_Default_PFC_7,-0.00507353406783267,0.009459075123651137,0.07934813637927275
7Networks_LH_Default_pCunPCC_1,0.017206273476804184,0.5510115570313058,0.4043617687277453
7Networks_LH_Default_pCunPCC_2,-0.18841947268239675,0.3217108312632956,0.28582813785642686
7Networks_RH_Vis_1,0.11938986484510457,0.19276291843938465,0.18993026214376826
7Networks_RH_Vis_2,0.42168497454915554,0.5583597925217758,0.4913170194113171
7Networks_RH_Vis_3,0.12996331681716267,0.12951858555267096,0.11370021453798854
7Networks_RH_Vis_4,0.4024337486154964,0.5174643418568642,0.5325615588224804
7Networks_RH_Vis_5,0.3468868709500859,0.7471959976342873,0.5962881429330916
7Networks_RH_Vis_6,0.21509863117961195,0.7365321698470535,0.5134816918580073
7Networks_RH_Vis_7,0.38581041841057245,0.4591013029267368,0.39772971367198173
7Networks_RH_Vis_8,0.36788374637573185,0.5902662011068037,0.5066501733577305
7Networks_RH_SomMot_1,0.12354522261198944,0.4222481373639894,0.23078337228564538
7Networks_RH_SomMot_2,0.18577568319559193,-0.026133988306300912,0.07464929950251065
7Networks_RH_SomMot_3,0.34777070063694865,0.49150766432195864,0.42169447807629107
7Networks_RH_SomMot_4,0.4199495866399025,0.2662189264010966,0.3049662662183882
7Networks_RH_SomMot_5,0.7077655012901705,0.6180784307335978,0.631820499745022
7Networks_RH_SomMot_6,0.4687269467998888,0.6700932266649705,0.5676398717954084
7Networks_RH_SomMot_7,0.31548784003379926,0.37784268596022297,0.40280315191435434
7Networks_RH_SomMot_8,0.5857439032789294,0.763403016474206,0.6067589510392631
7Networks_RH_DorsAttn_Post_1,0.18714953076465912,0.4869256943815544,0.39422450413479293
7Networks_RH_DorsAttn_Post_2,0.452241671735847,0.42806951407089877,0.44645292187655433
7Networks_RH_DorsAttn_Post_3,0.25181009298102747,0.32937780686397194,0.3126031626079746
7Networks_RH_DorsAttn_Post_4,0.29003534997233177,0.28073957948041023,0.24963991012001413
7Networks_RH_DorsAttn_Post_5,0.07047189682570613,0.26042719672660275,0.21456605085457828
7Networks_RH_DorsAttn_PrCv_1,-0.07790743242718562,0.06462504477750561,0.0407025037610391
7Networks_RH_DorsAttn_FEF_1,0.531328130010127,0.41030510162725703,0.4009201229369851
7Networks_RH_SalVentAttn_TempOccPar_1,0.17799978640402297,0.5334478045332535,0.5089657165340251
7Networks_RH_SalVentAttn_TempOccPar_2,0.1521731589301464,0.041981215556834574,0.10167118191746045
7Networks_RH_SalVentAttn_FrOperIns_1,0.3083695433435379,0.2954276025737766,0.3859203836102899
7Networks_RH_SalVentAttn_Med_1,0.3255916318200198,0.1957329653072264,0.27330973657664365
7Networks_RH_SalVentAttn_Med_2,0.16198695536581423,0.27981165776514905,0.2676613888694338
7Networks_RH_Limbic_OFC_1,0.3647902635340171,0.45043778595566275,0.42371192420834525
7Networks_RH_Limbic_TempPole_1,-0.010798207517912084,0.47493498015171953,0.2858276264805167
7Networks_RH_Cont_Par_1,0.26943396226417743,0.241869077103446,0.12980506140491793
7Networks_RH_Cont_Par_2,0.49993811182211484,0.45939631535525516,0.48582903699198254
7Networks_RH_Cont_PFCl_1,0.1195577386707755,0.47640065224719874,0.37917184120024144
7Networks_RH_Cont_PFCl_2,0.2206136525887,0.060585198914599424,0.31652502988579284
7Networks_RH_Cont_PFCl_3,0.3450979418404841,0.43806136313205535,0.3494122012505428
7Networks_RH_Cont_PFCl_4,0.29049482565024326,0.0021960757835616774,0.043227441304053454
7Networks_RH_Cont_Cing_1,0.24791397586428618,0.32983429617509635,0.25235383580697135
7Networks_RH_Cont_PFCmp_1,0.3313314090095541,0.5567262009077613,0.44700768010256825
7Networks_RH_Cont_pCun_1,0.23244628597241165,0.4757002052462722,0.34193980125736134
7Networks_RH_Default_Par_1,0.40612515301573765,0.5635383136683394,0.4376510000015289
7Networks_RH_Default_Temp_1,0.04255328573212879,0.23103377673754524,0.022459553057512568
7Networks_RH_Default_Temp_2,-0.046098207962675525,0.39947164220896864,0.23085518113857004
7Networks_RH_Default_Temp_3,-0.011248904041562048,0.2695493365722157,0.17919175332613688
7Networks_RH_Default_PFCv_1,0.40335313557498675,0.3265782497198382,0.30172854496796814
7Networks_RH_Default_PFCv_2,0.11430429772679249,0.30457619069776076,0.35238105788462126
7Networks_RH_Default_PFCdPFCm_1,0.35682584637321885,0.5870186260023197,0.5104153556505377
7Networks_RH_Default_PFCdPFCm_2,0.25287600781113867,0.11079699554024358,0.3382585157902201
7Networks_RH_Default_PFCdPFCm_3,0.09864635616640521,-0.11072524835582985,0.1309433214643176
7Networks_RH_Default_pCunPCC_1,0.13895023294829684,0.4058366396694563,0.20458273172173255
7Networks_RH_Default_pCunPCC_2,0.23251912482807277,0.6187413320884351,0.4060457628240632
