,t,r,p,p_fdr,N
7Networks_RH_Vis_8,0.47157423017928835,0.031704887334915985,0.6377717866932069,0.7428090798533684,196.0
7Networks_RH_SomMot_1,-0.7191738723383948,-0.05170694018982758,0.4729220582419523,0.64611883256159,195.0
7Networks_RH_SomMot_2,1.0195104935990273,0.07262066218077294,0.3092849130445191,0.5070244476139658,192.0
7Networks_RH_SomMot_3,-0.3603320218185749,-0.02580201173930914,0.7190012230705458,0.7996594833212252,195.0
7Networks_RH_SomMot_4,-0.2733553302899112,-0.01967327550407501,0.7848754404484541,0.8439520865037141,197.0
7Networks_RH_SomMot_5,-1.7411986429108648,-0.11994203725826322,0.08328461646955393,0.20821154117388482,194.0
7Networks_RH_SomMot_6,1.1155080352143403,0.07794127312963721,0.26606423274216906,0.4509563266816425,193.0
7Networks_RH_SomMot_7,-1.722749934838533,-0.12306003533441956,0.08656083548292401,0.2111239889827415,196.0
7Networks_RH_SomMot_8,1.6335390867521038,0.11648596024619581,0.10400295859119348,0.247626091883794,197.0
7Networks_RH_DorsAttn_Post_1,-3.3423585726981786,-0.23237881433716723,0.0009966796296251733,0.014936468395301746,200.0
7Networks_RH_DorsAttn_Post_2,0.9157352254763201,0.065932751759277,0.36096655541056144,0.5563928336322499,196.0
7Networks_RH_DorsAttn_Post_3,-3.586195655823781,-0.24995364473087514,0.00042613690671569935,0.01110189229383528,197.0
7Networks_RH_DorsAttn_Post_4,-2.5862479262697695,-0.18245851494756515,0.01044278327296705,0.05221391636483525,198.0
7Networks_RH_DorsAttn_Post_5,-0.8790870129216019,-0.060433167677863574,0.3804587100340572,0.5594981029912606,197.0
7Networks_RH_DorsAttn_PrCv_1,-1.2951729564568621,-0.0932591454595038,0.19683208401263474,0.3578765163866086,196.0
7Networks_RH_DorsAttn_FEF_1,-1.4179621493978325,-0.10148541200669708,0.15782275371933746,0.31200759278648865,198.0
7Networks_RH_SalVentAttn_TempOccPar_1,-3.002025748291793,-0.21088256076768466,0.003038462369244106,0.030384623692441055,198.0
7Networks_RH_SalVentAttn_TempOccPar_2,-2.4326347610685914,-0.1717039638692604,0.01591092515414364,0.07232238706428928,197.0
7Networks_RH_SalVentAttn_FrOperIns_1,0.8826050699249469,0.06363712372976786,0.3785768323579958,0.5594981029912606,194.0
7Networks_RH_SalVentAttn_Med_1,-0.8430028544479521,-0.05659943724044851,0.40026499835832263,0.5718071405118895,200.0
7Networks_RH_SalVentAttn_Med_2,-0.5825542043563865,-0.04194724818371151,0.5608805226649465,0.7011006533311831,197.0
7Networks_RH_Limbic_OFC_1,-2.0633603317785707,-0.1440368652074593,0.04043800408738453,0.13479334695794845,196.0
7Networks_RH_Limbic_TempPole_1,-1.442578582917162,-0.1032942185279371,0.15078569175390777,0.31200759278648865,196.0
7Networks_RH_Cont_Par_1,-4.349881959781663,-0.29083704350724815,2.2094962302554104e-05,0.0016688699376977891,198.0
7Networks_RH_Cont_Par_2,-2.375869444993936,-0.1602607261434523,0.018491928568228296,0.0770497023676179,198.0
7Networks_RH_Cont_PFCl_1,-4.249610781444106,-0.29022010161889367,3.337739875395578e-05,0.0016688699376977891,198.0
7Networks_RH_Cont_PFCl_2,-3.328540798821546,-0.2302906649311342,0.0010455527876711223,0.014936468395301746,199.0
7Networks_RH_Cont_PFCl_3,-2.937840579587409,-0.20598720572837909,0.0037232565826177746,0.031027138188481455,192.0
7Networks_RH_Cont_PFCl_4,-2.2572249938671876,-0.15974744213446657,0.02511427857844881,0.10045711431379524,199.0
7Networks_RH_Cont_Cing_1,-0.6618228165792989,-0.0471684532067692,0.5088866442325657,0.6679034912155037,196.0
7Networks_RH_Cont_PFCmp_1,-1.7699448281718186,-0.12550579022602495,0.07834018978122279,0.2048303201670737,196.0
7Networks_RH_Cont_pCun_1,0.1209671927643328,0.008667265342443532,0.9038435206757005,0.9222470909779894,198.0
7Networks_RH_Default_Par_1,-3.547090221066355,-0.23811966238996238,0.0004889444868221016,0.01110189229383528,199.0
7Networks_RH_Default_Temp_1,-1.9359860892560363,-0.1380925443058165,0.054345537001093285,0.1698298031284165,197.0
7Networks_RH_Default_Temp_2,-1.5622247278451895,-0.11122838143892205,0.11989041015739492,0.27247820490317026,197.0
7Networks_RH_Default_Temp_3,-1.9014289581480273,-0.13199927254850738,0.058743366157101545,0.1727746063444163,198.0
7Networks_RH_Default_PFCv_1,-1.375040386491068,-0.09458356573577015,0.17071303838497423,0.3282943045864889,199.0
7Networks_RH_Default_PFCv_2,-2.589737636535176,-0.18022614625704256,0.010345042415873197,0.05221391636483525,197.0
7Networks_RH_Default_PFCdPFCm_1,-2.8308909333681656,-0.1977040237550773,0.005138820764605363,0.03670586260432402,197.0
7Networks_RH_Default_PFCdPFCm_2,-3.094758279997503,-0.2194364630493665,0.0022722427747779864,0.02840303468472483,193.0
7Networks_RH_Default_PFCdPFCm_3,-2.469345314435282,-0.1737176702454858,0.014404904998649574,0.06859478570785511,199.0
7Networks_RH_Default_pCunPCC_1,-1.149713458577532,-0.08193269558677445,0.25169199082211424,0.4339517083139901,198.0
7Networks_RH_Default_pCunPCC_2,-0.6533977416235954,-0.04677521709182926,0.5142856882359379,0.6679034912155037,197.0
