,t,r,p,p_fdr,N
7Networks_RH_Default_Temp_3,2.223073305809871,0.15703018194368967,0.02736520647191505,0.055283245397808184,199.0
7Networks_RH_Default_Temp_4,-0.347675028280756,-0.025069584780754127,0.7284670910385385,0.8185023494815039,196.0
7Networks_RH_Default_Temp_5,2.55134322230279,0.17937819070153282,0.011501777189832961,0.026748319046123167,199.0
7Networks_RH_Default_PFCv_1,0.6922376420358433,0.049727039462370864,0.4896244317779521,0.6158797883999397,197.0
7Networks_RH_Default_PFCdPFCm_1,-0.5493675287412385,-0.03980133945584923,0.5834017636778271,0.6986847469195535,194.0
7Networks_RH_Default_PFCdPFCm_2,0.9542983323191593,0.06911686593477721,0.3411580662855518,0.44889219248098916,193.0
7Networks_RH_Default_PFCdPFCm_3,1.7420346629824128,0.12469916537797737,0.08311213571512718,0.14751213149620257,196.0
7Networks_RH_Default_PFCdPFCm_4,-0.7502412246638575,-0.05418035988135813,0.4540374726745342,0.5820993239417105,195.0
7Networks_RH_Default_PFCdPFCm_5,0.4504381207337115,0.032486491002635426,0.6529081225470528,0.7579682317449092,195.0
7Networks_RH_Default_PFCdPFCm_6,-0.29905348865278475,-0.021609015548335775,0.7652260833121838,0.8262222676233181,195.0
7Networks_RH_Default_PFCdPFCm_7,0.011755771019364798,0.0008500199422379574,0.9906328022952366,0.9906328022952366,195.0
7Networks_RH_Default_pCunPCC_1,1.587763423313522,0.11321960577586981,0.1139767491633304,0.18383346639246836,198.0
7Networks_RH_Default_pCunPCC_2,-0.21023756924702947,-0.015162510210004074,0.8337063615959779,0.8717228474879631,196.0
7Networks_RH_Default_pCunPCC_3,-0.31522355029964383,-0.02267334374669807,0.7529342641099253,0.8262222676233181,197.0
