,t,r,p,p_fdr,N
7Networks_RH_SalVentAttn_Med_1,2.1847729906678803,0.15466820133462544,0.030110217072355432,0.09712973249146914,198.0
7Networks_RH_SalVentAttn_Med_2,1.7236875574469832,0.12272226084101075,0.08636564954894682,0.18375670116797196,198.0
7Networks_RH_Limbic_OFC_1,2.0467221525303616,0.14569757653762103,0.042055216533198596,0.11366274738702323,196.0
7Networks_RH_Limbic_TempPole_1,2.195783409046818,0.1571110765025727,0.029324863125442132,0.09712973249146914,194.0
7Networks_RH_Cont_Par_1,1.6213279774082336,0.11565167783026806,0.10657986655042939,0.20496128182774884,198.0
7Networks_RH_Cont_Par_2,0.8955611153515449,0.06471148600696922,0.3716203872681507,0.5161394267613205,195.0
7Networks_RH_Cont_PFCl_1,0.00681135226243079,0.0004907627920179428,0.9945724781395151,0.9945724781395151,196.0
7Networks_RH_Cont_PFCl_2,0.9137969109561811,0.06533075384904576,0.3619637233848719,0.5098080611054534,198.0
7Networks_RH_Cont_PFCl_3,0.7384099747676621,0.05286020409029816,0.4611623168648328,0.5764528960810409,198.0
7Networks_RH_Cont_PFCl_4,1.298130942933172,0.0928216845906418,0.19579148704642024,0.3318499780447801,198.0
7Networks_RH_Cont_Cing_1,0.8301104867281826,0.06012813685736319,0.40752362408176235,0.5447036331944015,194.0
7Networks_RH_Cont_PFCmp_1,-0.2718749279093108,-0.01947710781677023,0.7860088011620887,0.8543573925674877,198.0
7Networks_RH_Cont_pCun_1,1.7561808789755446,0.12467942053805574,0.08064365429881187,0.18375670116797196,198.0
7Networks_RH_Default_Par_1,0.4742480580653261,0.03403289919146785,0.6358619246150214,0.706513249572246,197.0
7Networks_RH_Default_Temp_1,0.7696082664820767,0.05507605989974113,0.44247319401606167,0.5683146327444485,198.0
7Networks_RH_Default_Temp_2,1.430734526644487,0.10201321675079608,0.1541234037517419,0.28022437045771253,198.0
7Networks_RH_Default_Temp_3,1.7471908697133662,0.12393658328993891,0.08218663131851094,0.18375670116797196,199.0
7Networks_RH_Default_PFCv_1,1.2232320337880627,0.08691540503024563,0.22271823304372115,0.35240186942388346,200.0
7Networks_RH_Default_PFCv_2,1.2164575011689998,0.08660315573748362,0.22528862814320744,0.35240186942388346,199.0
7Networks_RH_Default_PFCdPFCm_1,-0.7070032781832932,-0.050723294616985826,0.4804216245575619,0.5931131167377307,197.0
7Networks_RH_Default_PFCdPFCm_2,0.495624484843098,0.03608165691493676,0.6207413231938945,0.6974621608920163,192.0
7Networks_RH_Default_PFCdPFCm_3,1.11711798653806,0.07968335635380533,0.2653326239147296,0.39030542140116625,198.0
7Networks_RH_Default_pCunPCC_1,2.245855201876319,0.15886592640459127,0.025846942457953066,0.08912738778604506,198.0
7Networks_RH_Default_pCunPCC_2,0.6365718713328106,0.04563570541698323,0.5251619391479379,0.6231933368671717,197.0
