,t,r,p,p_fdr,N
7Networks_RH_Cont_Par_2,2.6118147217470016,0.1832078238496361,0.009707224763794766,0.023908469287071084,200.0
7Networks_RH_Cont_PFCl_1,2.3955126096840424,0.1684878514929184,0.017543024264751475,0.023908469287071084,200.0
7Networks_RH_Cont_PFCl_2,2.3263777428060526,0.16375847464897084,0.02102579774381186,0.02444462281101449,200.0
7Networks_RH_Cont_PFCl_3,2.378598931511358,0.16733188998271417,0.018344353084078883,0.023908469287071084,200.0
7Networks_RH_Cont_PFCl_4,2.4099358212312696,0.1694730500113423,0.01688428059353325,0.023908469287071084,200.0
7Networks_RH_Cont_Cing_1,2.426458958543529,0.17060105827933736,0.016156596887419782,0.023908469287071084,200.0
7Networks_RH_Cont_PFCmp_1,2.2796823979590477,0.16097240705169183,0.023714539061528168,0.02605993303464634,199.0
7Networks_RH_Cont_pCun_1,2.583920484772006,0.18131627502659742,0.010499485260382397,0.023908469287071084,200.0
7Networks_RH_Default_Par_1,2.6374927016603986,0.1849472756681949,0.00902582338869351,0.023908469287071084,200.0
7Networks_RH_Default_Temp_1,2.449318340920569,0.17216051789300407,0.015195696686588347,0.023908469287071084,200.0
7Networks_RH_Default_Temp_2,2.5909677867288363,0.18179435511770178,0.01029403437827262,0.023908469287071084,200.0
7Networks_RH_Default_Temp_3,2.307048194267024,0.16243412740711832,0.02210232346468629,0.025058187907278127,200.0
7Networks_RH_Default_PFCv_1,2.464768090365207,0.173213757672862,0.014575317849860858,0.023908469287071084,200.0
7Networks_RH_Default_PFCv_2,2.4862213184434023,0.17467527362890645,0.013751208988023348,0.023908469287071084,200.0
7Networks_RH_Default_PFCdPFCm_1,2.1920030523737157,0.15453382676065705,0.029563360908472943,0.03047769165821953,200.0
7Networks_RH_Default_PFCdPFCm_2,2.2635917075769547,0.15986555261215588,0.024706203889572655,0.026854569445187666,199.0
7Networks_RH_Default_PFCdPFCm_3,2.303557713512833,0.1621948856534031,0.022301787237477534,0.025058187907278127,200.0
7Networks_RH_Default_pCunPCC_1,2.6459804767803026,0.18552186203272772,0.008810240090321633,0.023908469287071084,200.0
7Networks_RH_Default_pCunPCC_2,2.499089617380604,0.17555137837963009,0.01327702200049975,0.023908469287071084,200.0
