,t,r,p,p_fdr,N
7Networks_RH_Vis_6,1.1025714520244982,0.07901695770335473,0.2715934234079509,0.41042887711385106,197.0
7Networks_RH_Vis_7,0.4826929784689923,0.03486675454756283,0.6298694162606135,0.7410228426595453,195.0
7Networks_RH_Vis_8,0.5105542693582363,0.036676371233183305,0.6102496977062983,0.7288769620357569,197.0
7Networks_RH_SomMot_1,-1.7853344115726095,-0.12660755490049727,0.07576935319135623,0.15084137871559083,199.0
7Networks_RH_SomMot_2,0.2965047590516237,0.021315227998089596,0.7671651202836898,0.8430385937183403,197.0
7Networks_RH_SomMot_3,1.7360792263379947,0.12395722288503162,0.0841623976983572,0.1618507648045331,196.0
7Networks_RH_SomMot_4,2.2417533904209535,0.15911270353023016,0.026121762490473873,0.062194672596366365,197.0
7Networks_RH_SomMot_5,-1.9344417527318836,-0.13745614564122471,0.05452861199119083,0.1211746933137574,197.0
7Networks_RH_SomMot_6,0.13639389852631614,0.009859004329886824,0.8916550698272949,0.9475993269898422,194.0
7Networks_RH_SomMot_7,-0.8272944996786356,-0.0591724799933093,0.4090918658247926,0.5312881374347956,198.0
7Networks_RH_SomMot_8,1.7783991034584372,0.12709079243556257,0.07692910314495133,0.15084137871559083,196.0
7Networks_RH_DorsAttn_Post_1,-3.385056846481465,-0.2351708238495644,0.0008612078189454594,0.0043060390947272965,199.0
7Networks_RH_DorsAttn_Post_2,1.8814215327978687,0.13397614502139224,0.06142798130111741,0.12854260306442,197.0
7Networks_RH_DorsAttn_Post_3,-3.5334236279199,-0.24421979845944053,0.000512163883001184,0.0030127287235363768,200.0
7Networks_RH_DorsAttn_Post_4,-1.82825674083001,-0.12955491613393988,0.06904681366439452,0.14091186462121333,199.0
7Networks_RH_DorsAttn_Post_5,-0.771637587549219,-0.05534837542373103,0.44127776460283197,0.5657407238497846,197.0
7Networks_RH_DorsAttn_PrCv_1,-1.1924270590982209,-0.08562055840787605,0.23457315259346348,0.37834379450558625,196.0
7Networks_RH_DorsAttn_FEF_1,-0.11671063897483885,-0.008359839551291229,0.9072107163490122,0.9475993269898422,198.0
7Networks_RH_SalVentAttn_TempOccPar_1,-3.20355277156551,-0.22321169310718542,0.0015869075779668695,0.0068995981650733455,199.0
7Networks_RH_SalVentAttn_TempOccPar_2,-1.0947572379281092,-0.07822516569268563,0.27498734766628025,0.41042887711385106,198.0
7Networks_RH_SalVentAttn_FrOperIns_1,2.771753831245021,0.19615212476542015,0.006130177617109408,0.01947825253671775,195.0
7Networks_RH_SalVentAttn_Med_1,1.3460575223685118,0.0955248959271897,0.17984672939639074,0.2948307039285094,200.0
7Networks_RH_SalVentAttn_Med_2,0.42714008372819573,0.030765486917940277,0.6697584137384998,0.7698372571706894,196.0
7Networks_RH_Limbic_OFC_1,-2.793694402075987,-0.19666659541959736,0.005736330731635877,0.01947825253671775,198.0
7Networks_RH_Limbic_TempPole_1,-2.464860448378591,-0.17372734110270915,0.014580742519778969,0.04196739734659075,198.0
7Networks_RH_Cont_Par_1,-4.866236859393751,-0.32761746883445403,2.3412144659559177e-06,7.80404821985306e-05,200.0
7Networks_RH_Cont_Par_2,-4.289285709129215,-0.29232666391068807,2.8186316545028715e-05,0.0003166407460394927,200.0
7Networks_RH_Cont_PFCl_1,-4.54786338493974,-0.3103922283909622,9.558362421216163e-06,0.00015930604035360274,198.0
7Networks_RH_Cont_PFCl_2,-2.4172453652780197,-0.17160665586978732,0.016578334088247923,0.04250854894422544,196.0
7Networks_RH_Cont_PFCl_3,-2.153159374181238,-0.15266572880158158,0.03254683900052577,0.07569032325703667,198.0
7Networks_RH_Cont_PFCl_4,-3.8777722265797903,-0.26753242065955213,0.00014447724606689728,0.0009631816404459819,198.0
7Networks_RH_Cont_Cing_1,-2.4329709434607545,-0.17419503505682787,0.01591652913716513,0.04196739734659075,192.0
7Networks_RH_Cont_PFCmp_1,-0.8442065750483856,-0.06086721019451323,0.399615656181741,0.5258100739233434,195.0
7Networks_RH_Cont_pCun_1,-2.605841976267954,-0.18293352531134602,0.009875901435078155,0.02992697404569138,199.0
7Networks_RH_Default_Par_1,-4.94257843804656,-0.3329562479275743,1.6623662381701688e-06,7.80404821985306e-05,199.0
7Networks_RH_Default_Temp_1,-1.8793747226514452,-0.13322556782753386,0.0617004494709216,0.12854260306442,198.0
7Networks_RH_Default_Temp_2,-2.4366471518061124,-0.17142455515298566,0.015726552393234266,0.04196739734659075,199.0
7Networks_RH_Default_Temp_3,-1.0806376770197061,-0.07715405340984034,0.28120680866218317,0.4135394245032105,198.0
7Networks_RH_Default_PFCv_1,-1.4497613119435506,-0.10280868419035444,0.14873150517842693,0.25652267662095607,200.0
7Networks_RH_Default_PFCv_2,-1.458503192047994,-0.10416561195722515,0.1463358002814,0.25652267662095607,197.0
7Networks_RH_Default_PFCdPFCm_1,-2.460056505211777,-0.17487746046957983,0.014780517773545656,0.04196739734659075,196.0
7Networks_RH_Default_PFCdPFCm_2,-3.4413106957651167,-0.24046924849054843,0.0007103346167629481,0.003926872555342124,197.0
7Networks_RH_Default_PFCdPFCm_3,-3.4265917754410458,-0.23825007508969973,0.0007461057855150037,0.003926872555342124,199.0
7Networks_RH_Default_pCunPCC_1,-3.338478939755788,-0.23149433706628328,0.0010090211249179587,0.004664994792841389,200.0
7Networks_RH_Default_pCunPCC_2,-2.276461623189031,-0.16144262763746867,0.023921652275215546,0.058345493354184264,197.0
