,t,r,p,p_fdr,N
7Networks_RH_Cont_PFCmp_1,-1.0198577700565137,-0.07300794683815769,0.3090792593242532,0.5831684138193456,197.0
7Networks_RH_Cont_pCun_1,0.3073701295846477,0.021956458600634134,0.7588930757892548,0.833948434933247,198.0
7Networks_RH_Default_Par_1,-2.3194195034535263,-0.1648764666089506,0.021435366854386774,0.16408241538895074,195.0
7Networks_RH_Default_Temp_1,0.26550015250174536,0.01904919354806511,0.7909090446171814,0.841392600656576,197.0
7Networks_RH_Default_Temp_2,-1.7706387304132813,-0.1260227420898119,0.07820756784040128,0.26968126841517687,197.0
7Networks_RH_Default_Temp_3,0.769513603706789,0.054963591479869615,0.44252923277737777,0.6604913922050414,198.0
7Networks_RH_Default_PFCv_1,0.9766064002557573,0.06975229181891664,0.32998656041400476,0.5871896647164372,198.0
7Networks_RH_Default_PFCv_2,-0.6144264726498265,-0.044011875134675194,0.539660951584553,0.7326629617329492,197.0
7Networks_RH_Default_PFCdPFCm_1,-0.058215211102536024,-0.004171846583810211,0.9536377474922222,0.9632704520123456,197.0
7Networks_RH_Default_PFCdPFCm_2,-2.075023397412765,-0.14738747685817868,0.03931744528612901,0.1787156603914955,197.0
7Networks_RH_Default_PFCdPFCm_3,-1.9318865374326815,-0.137405039011489,0.05484550084915314,0.21938200339661257,197.0
7Networks_RH_Default_pCunPCC_1,-0.9143541457521441,-0.06541138476888801,0.3616716880695654,0.5880460299151014,198.0
7Networks_RH_Default_pCunPCC_2,-1.305946895137267,-0.09283621929992909,0.19313309604549828,0.47806319496518995,197.0
