,younger,older,all
7Networks_RH_Vis_3,0.18059368391155398,0.19786945100223172,0.15545809824862153
7Networks_RH_Vis_4,0.6476448599847464,0.6260842663998204,0.6289776318853844
7Networks_RH_Vis_5,0.6701506543989803,0.7344262295082009,0.7491379104789269
7Networks_RH_Vis_6,0.2735402022079053,0.44895906825546494,0.3842992308130372
7Networks_RH_Vis_7,0.2417407743645618,0.1663737706413624,0.22394913053344623
7Networks_RH_Vis_8,0.4240007526193463,0.7498051361707292,0.582405039944585
7Networks_RH_SomMot_1,0.5115119366276579,0.6017922115463158,0.5890434806698776
7Networks_RH_SomMot_2,0.5543013405749189,0.6653174855436336,0.695572465860458
7Networks_RH_SomMot_3,0.617831486201264,0.5599712567645247,0.6542398138349695
7Networks_RH_SomMot_4,0.656218751928898,0.3932946751832363,0.5065744512178334
7Networks_RH_SomMot_5,0.30660336144226114,0.4283787117302637,0.45909241913236604
7Networks_RH_SomMot_6,0.5497945315885379,0.6931903766520473,0.6027280353172725
7Networks_RH_SomMot_7,0.4888696896615743,0.5118229487834369,0.45409315398169214
7Networks_RH_SomMot_8,0.688178613446361,0.6217753863454346,0.6644888372214225
7Networks_RH_DorsAttn_Post_1,0.42750803334418785,0.284719921790109,0.41343081927270264
7Networks_RH_DorsAttn_Post_2,0.5430696686953606,0.5144360961207602,0.5604349328030744
7Networks_RH_DorsAttn_Post_3,0.3719350031213812,0.34178603674436947,0.46493598005303466
7Networks_RH_DorsAttn_Post_4,0.3491797863403275,0.32674516770902595,0.4101954733477018
7Networks_RH_DorsAttn_Post_5,0.6492625822495419,0.6930353864446357,0.6553868553602289
7Networks_RH_DorsAttn_PrCv_1,0.6128474999222142,0.47298889963305524,0.5872356114971616
7Networks_RH_DorsAttn_FEF_1,0.5140788004664336,0.7138769264908108,0.6302386100889599
7Networks_RH_SalVentAttn_TempOccPar_1,0.28765509077722695,0.24326952970956964,0.35284171025060007
7Networks_RH_SalVentAttn_TempOccPar_2,0.17253423620187314,0.04232997638745344,0.37332006446252863
7Networks_RH_SalVentAttn_FrOperIns_1,0.3709371473082607,0.3446850581336104,0.41181284928534617
7Networks_RH_SalVentAttn_Med_1,0.5523938664798843,0.4299677170469061,0.40447284567554714
7Networks_RH_SalVentAttn_Med_2,0.7420701769092976,0.5696057122282387,0.7273615292426108
7Networks_RH_Limbic_OFC_1,0.051375299566028106,0.14621246921370337,0.18628913205558426
7Networks_RH_Limbic_TempPole_1,0.40929626977411127,0.5230576257876846,0.5682036829475106
7Networks_RH_Cont_Par_1,0.14789789759462807,0.36796656268952677,0.4956072240751318
7Networks_RH_Cont_Par_2,0.3333841198352847,0.5644351670063196,0.5945472843377702
7Networks_RH_Cont_PFCl_1,0.6410999198118913,0.5881071145504325,0.5532381312244388
7Networks_RH_Cont_PFCl_2,0.19799981441813144,0.37714401642410195,0.36434577020403375
7Networks_RH_Cont_PFCl_3,0.16551724137930607,0.4661557019341081,0.434008507848339
7Networks_RH_Cont_PFCl_4,0.4634622047912836,0.6536028128051695,0.6121750892633989
7Networks_RH_Cont_Cing_1,0.5531484566170976,0.4131193300767547,0.5024185616608671
7Networks_RH_Cont_PFCmp_1,0.18083533412886846,0.07896741645142547,0.2694686650028764
7Networks_RH_Cont_pCun_1,0.188076909461734,0.40339738352549664,0.2727370957232675
7Networks_RH_Default_Par_1,0.5413755164984039,0.30550427254038104,0.5494006635013877
7Networks_RH_Default_Temp_1,0.15409172559621448,0.4201179126252921,0.32337639208959695
7Networks_RH_Default_Temp_2,0.3391460663696298,0.31862293082383375,0.3716787594793296
7Networks_RH_Default_Temp_3,0.5045678522730539,0.7430264498823173,0.6484232743771038
7Networks_RH_Default_PFCv_1,0.446812585420623,0.4496945288330668,0.46752141128557395
7Networks_RH_Default_PFCv_2,0.6339512629066648,0.5233060155380765,0.5353383053134123
7Networks_RH_Default_PFCdPFCm_1,0.5969023001474855,0.35302525051133216,0.42564477385188365
7Networks_RH_Default_PFCdPFCm_2,0.3147520997474947,0.08021335233668786,0.34100957831836975
7Networks_RH_Default_PFCdPFCm_3,0.29216254690506005,0.19696743209408168,0.3447586416423951
7Networks_RH_Default_pCunPCC_1,0.5048848497513642,0.5300542730478767,0.5857971315235893
