,t,p,p_fdr
7Networks_LH_Vis_1,-4.663428321992492,8.914906839917434e-05,0.008914906839917434
7Networks_LH_Vis_2,2.9740549281847812,0.006425989025366682,0.0356999390298149
7Networks_LH_Vis_3,0.8321544881931496,0.4132004958910126,0.5100563695421076
7Networks_LH_Vis_4,3.6498764554226293,0.0012102493189437894,0.030256232973594734
7Networks_LH_Vis_5,3.050905653657011,0.005341262513547658,0.0356999390298149
7Networks_LH_Vis_6,2.8260059928449954,0.009134083431956676,0.04311932858626501
7Networks_LH_Vis_7,3.4917123648481687,0.0018025642449723519,0.030292275843791062
7Networks_LH_Vis_8,2.581759601618872,0.016079703709642852,0.051870011966589843
7Networks_LH_Vis_9,2.077824840051692,0.04814798791362892,0.10942724525824754
7Networks_LH_SomMot_1,1.8549531539142055,0.0754335260930387,0.14506447325584365
7Networks_LH_SomMot_2,-0.06921234262104042,0.9453712383837418,0.9453712383837418
7Networks_LH_SomMot_3,2.4862708948471752,0.019947937888074137,0.058395272665841665
7Networks_LH_SomMot_4,1.9846466321631206,0.058261763535169486,0.1259845144551634
7Networks_LH_SomMot_5,1.4731896432630622,0.15318009520168815,0.24706466968014218
7Networks_LH_SomMot_6,1.1252875896253272,0.2711549110232685,0.36642555543684935
7Networks_LH_DorsAttn_Post_1,2.7484586002169245,0.010953401623933707,0.04563917343305711
7Networks_LH_DorsAttn_Post_2,3.0861117218883938,0.0049050426986506634,0.0356999390298149
7Networks_LH_DorsAttn_Post_3,1.279272256491094,0.2125477372291783,0.3036396246131119
7Networks_LH_DorsAttn_Post_4,2.398707635917774,0.02423530259665775,0.06265026265923597
7Networks_LH_DorsAttn_Post_5,1.2662191227230275,0.21710659184212616,0.3057839321720087
7Networks_LH_DorsAttn_Post_6,1.4040241060172274,0.17261315520165377,0.25763157492784144
7Networks_LH_DorsAttn_PrCv_1,-3.6809684403288236,0.0011186116472579192,0.030256232973594734
7Networks_LH_DorsAttn_FEF_1,1.5775809049007747,0.12723305406068866,0.21564924417065875
7Networks_LH_SalVentAttn_ParOper_1,2.467353757910503,0.020809994066880142,0.058395272665841665
7Networks_LH_SalVentAttn_FrOperIns_1,1.925666297089851,0.06559239607955754,0.13118479215911508
7Networks_LH_SalVentAttn_FrOperIns_2,0.5207426919476743,0.607127974964836,0.6528257795320817
7Networks_LH_SalVentAttn_PFCl_1,-2.678530426577619,0.01288185443470937,0.046183193891591465
7Networks_LH_SalVentAttn_Med_1,-2.729105458481327,0.011458010342163708,0.04583204136865483
7Networks_LH_SalVentAttn_Med_2,1.8824797184287334,0.07145994005129858,0.14011752951235015
7Networks_LH_SalVentAttn_Med_3,0.8335192804470808,0.4124451312236733,0.5100563695421076
7Networks_LH_Limbic_OFC_1,-1.2559433571548078,0.22074763856412918,0.30659394245017946
7Networks_LH_Limbic_TempPole_1,1.9658928664813955,0.06051040685267094,0.1259845144551634
7Networks_LH_Limbic_TempPole_2,-2.4628062070801673,0.021022298159703,0.058395272665841665
7Networks_LH_Cont_Par_1,0.4252824485784065,0.674269271415741,0.7173077355486607
7Networks_LH_Cont_PFCl_1,-3.301843120288251,0.002892014539330822,0.032468536112889336
7Networks_LH_Cont_pCun_1,-0.29353728352746367,0.7715345540103545,0.8114046128307041
7Networks_LH_Cont_Cing_1,1.7094002208825188,0.09976334089490531,0.1781488230266166
7Networks_LH_Default_Temp_1,2.98148704639575,0.006312535400115159,0.0356999390298149
7Networks_LH_Default_Temp_2,-0.20925236186314977,0.8359469920726177,0.8530071347679773
7Networks_LH_Default_Par_1,-1.9676831821478746,0.060292494831977315,0.1259845144551634
7Networks_LH_Default_Par_2,2.8563583231521843,0.008503057861226852,0.04311932858626501
7Networks_LH_Default_PFC_1,-0.5213440971220629,0.6067151315568564,0.6528257795320817
7Networks_LH_Default_PFC_2,-2.9756402574593057,0.006401626498134577,0.0356999390298149
7Networks_LH_Default_PFC_3,-1.7968545259397029,0.08445183812470199,0.15843509576347573
7Networks_LH_Default_PFC_4,-2.551500352109279,0.017222656343822206,0.052189867708552135
7Networks_LH_Default_PFC_5,-2.769258750880617,0.010434441777762241,0.045367138164183654
7Networks_LH_Default_PFC_6,-2.395013095074462,0.024433602437102027,0.06265026265923597
7Networks_LH_Default_PFC_7,-3.0780395379231797,0.005001937323946891,0.0356999390298149
7Networks_LH_Default_pCunPCC_1,-0.28373715470091926,0.7789484283174759,0.8114046128307041
7Networks_LH_Default_pCunPCC_2,0.5998731216291949,0.5539896158622255,0.6087797976507973
7Networks_RH_Vis_1,-0.7675741365880073,0.4499295086786841,0.5129381649590455
7Networks_RH_Vis_2,2.8099190147481075,0.009486252288978302,0.04311932858626501
7Networks_RH_Vis_3,3.297646394353152,0.00292216825016004,0.032468536112889336
7Networks_RH_Vis_4,3.792001010486787,0.000843584722575097,0.030256232973594734
7Networks_RH_Vis_5,2.9887727038449414,0.0062031740169087414,0.0356999390298149
7Networks_RH_Vis_6,3.0595414632573856,0.005230944439579793,0.0356999390298149
7Networks_RH_Vis_7,3.0373196673008107,0.005519336061957984,0.0356999390298149
7Networks_RH_Vis_8,2.1800919916668895,0.03887525677482193,0.0948176994507852
7Networks_RH_SomMot_1,2.5661515881990247,0.016660123934754856,0.052062887296108924
7Networks_RH_SomMot_2,1.7901191774853566,0.0855549517122769,0.15843509576347573
7Networks_RH_SomMot_3,1.0035799525510725,0.3251965441049628,0.4223331741622893
7Networks_RH_SomMot_4,1.5192533401811834,0.1412455364110206,0.23155005969019773
7Networks_RH_SomMot_5,1.4497649459368864,0.1595542929177653,0.24837815534834648
7Networks_RH_SomMot_6,0.9230512681066185,0.36480400478193087,0.46177722124295045
7Networks_RH_SomMot_7,1.4204847953075501,0.16781912766799845,0.2542714055575734
7Networks_RH_SomMot_8,1.4638984109869546,0.15568337220503156,0.2471164638175104
7Networks_RH_DorsAttn_Post_1,0.7609503145639074,0.4538049002950242,0.5129381649590455
7Networks_RH_DorsAttn_Post_2,1.3235383275377695,0.19763314239668367,0.28642484405316476
7Networks_RH_DorsAttn_Post_3,-0.8171388763738294,0.4215683833516092,0.5100563695421076
7Networks_RH_DorsAttn_Post_4,0.804933433611512,0.4284473504153704,0.5100563695421076
7Networks_RH_DorsAttn_Post_5,0.8061982714929662,0.42773128686953643,0.5100563695421076
7Networks_RH_DorsAttn_PrCv_1,-0.6452041602744168,0.5246725171871005,0.5829694635412228
7Networks_RH_DorsAttn_FEF_1,1.345324422444409,0.19059726200750515,0.2802900911875076
7Networks_RH_SalVentAttn_TempOccPar_1,-1.6075001217090525,0.12050261068568519,0.20776312187187101
7Networks_RH_SalVentAttn_TempOccPar_2,0.7927783766952294,0.43536634667720375,0.5121957019731809
7Networks_RH_SalVentAttn_FrOperIns_1,1.0251168392797527,0.3151254644207362,0.41463876897465285
7Networks_RH_SalVentAttn_Med_1,1.9559568651409036,0.06173241208303006,0.1259845144551634
7Networks_RH_SalVentAttn_Med_2,-0.7563383650925501,0.4565149668135505,0.5129381649590455
7Networks_RH_Limbic_OFC_1,-1.442958586163082,0.16144580097642522,0.24837815534834648
7Networks_RH_Limbic_TempPole_1,0.2651166676236561,0.79309337759347,0.8176220387561547
7Networks_RH_Cont_Par_1,-1.2316045748763156,0.2295566791761951,0.3144612043509522
7Networks_RH_Cont_Par_2,-1.768164065648489,0.08923688031800608,0.16224887330546559
7Networks_RH_Cont_PFCl_1,-2.669333010770057,0.013158009892366705,0.046183193891591465
7Networks_RH_Cont_PFCl_2,-2.654704661864539,0.013608688404693545,0.046183193891591465
7Networks_RH_Cont_PFCl_3,-2.646901748977854,0.013854958167477439,0.046183193891591465
7Networks_RH_Cont_PFCl_4,-0.970969734988049,0.3408645421575329,0.4370058232788884
7Networks_RH_Cont_Cing_1,-0.13343886715556835,0.8949146516437076,0.9039541935795027
7Networks_RH_Cont_PFCmp_1,-2.357745027610733,0.026518898195921608,0.06629724548980402
7Networks_RH_Cont_pCun_1,-3.4884119218571574,0.0018175365506274636,0.030292275843791062
7Networks_RH_Default_Par_1,-3.4038391101793746,0.0022452417126029795,0.03207488160861399
7Networks_RH_Default_Temp_1,-1.991603230163135,0.05744655042781257,0.1259845144551634
7Networks_RH_Default_Temp_2,-1.0780410096840058,0.2913079299330835,0.3884105732441114
7Networks_RH_Default_Temp_3,-2.1290666284383963,0.043279856350795905,0.10286096273702405
7Networks_RH_Default_PFCv_1,1.5404734848631003,0.13600835798177865,0.22668059663629778
7Networks_RH_Default_PFCv_2,-1.6924752773110294,0.10298350915812621,0.18067282308443197
7Networks_RH_Default_PFCdPFCm_1,-2.118671743352879,0.04423021397692034,0.10286096273702405
7Networks_RH_Default_PFCdPFCm_2,-2.7024505040646662,0.012188890677604812,0.046183193891591465
7Networks_RH_Default_PFCdPFCm_3,-2.825324033118549,0.009148758105584623,0.04311932858626501
7Networks_RH_Default_pCunPCC_1,-2.418728843517786,0.023186188023894775,0.06265026265923597
7Networks_RH_Default_pCunPCC_2,0.7633482576679823,0.4523996365430817,0.5129381649590455
