,t,r,p,p_fdr,N
7Networks_RH_Cont_Par_1,1.1956802583319144,0.08616406883465835,0.23331936370373163,0.32861882211793186,194.0
7Networks_RH_Cont_Par_2,0.5750353301876545,0.04153108169485451,0.565951306748051,0.6505187433885644,194.0
7Networks_RH_Cont_PFCl_1,-0.38048859954963427,-0.02720029392574269,0.7040011930766391,0.7410538874490938,198.0
7Networks_RH_Cont_PFCl_2,1.4560669637116,0.10380755961889909,0.1470073598513245,0.2161872938990066,197.0
7Networks_RH_Cont_PFCl_3,1.405769894300976,0.100517356663667,0.1614170880947747,0.23059584013539244,196.0
7Networks_RH_Cont_PFCl_4,1.0830356531118788,0.07749446472357756,0.2801508340953858,0.3686195185465603,197.0
7Networks_RH_Cont_Cing_1,-0.3184608774609178,-0.022786063861934887,0.7504797178850116,0.7736904308092902,198.0
7Networks_RH_Cont_PFCmp_1,1.131439097961843,0.08086451561087116,0.25928152446303476,0.3551801704973079,197.0
7Networks_RH_Cont_pCun_1,1.6799493150839844,0.11905198343290974,0.09457676219207274,0.14329812453344354,199.0
7Networks_RH_Default_Par_1,0.17107376091273854,0.012189138904731944,0.8643440656241984,0.8666950334440247,199.0
7Networks_RH_Default_Temp_1,1.9234629329493618,0.13668555207265504,0.05590114754259274,0.08873198022633769,197.0
7Networks_RH_Default_Temp_2,3.094349098696084,0.21505830491410247,0.002262334925568316,0.00565583731392079,200.0
7Networks_RH_Default_Temp_3,2.799031298066439,0.19634944130959264,0.005646064031772134,0.01313038146923752,198.0
7Networks_RH_Default_PFCv_1,2.634586650544469,0.18575252523868077,0.009111467930559504,0.0189822248553323,197.0
7Networks_RH_Default_PFCv_2,1.788511245660059,0.12725856290133417,0.07527026221458588,0.11580040340705519,197.0
7Networks_RH_Default_PFCdPFCm_1,-0.43068904893089527,-0.030644549914285307,0.66717014903193,0.7113820411616375,200.0
7Networks_RH_Default_PFCdPFCm_2,1.112041492931652,0.07976256645656164,0.26751805576556914,0.3566907410207589,196.0
7Networks_RH_Default_PFCdPFCm_3,0.9002807289854526,0.06431090215595321,0.3690928403400834,0.46720612701276376,198.0
7Networks_RH_Default_pCunPCC_1,1.153222667173206,0.08263478855239281,0.250260130610212,0.3475835147364056,196.0
7Networks_RH_Default_pCunPCC_2,-0.1712976293297891,-0.012219717883914811,0.8641682823639015,0.8666950334440247,199.0
