,t,p,p_fdr
7Networks_LH_Vis_1,-3.178440318226643,0.003917379553595084,0.047280164811275796
7Networks_LH_Vis_2,1.60212940921829,0.12168854649269176,0.16901187012873856
7Networks_LH_Vis_3,1.624364931408938,0.11684083785153236,0.1659815733167885
7Networks_LH_Vis_4,-0.5560280609433181,0.5831344499512015,0.6074317186991682
7Networks_LH_Vis_5,1.8594193808907578,0.07477607878956938,0.12462679798261564
7Networks_LH_Vis_6,1.4234368295465922,0.16697069318509314,0.21135530782923181
7Networks_LH_Vis_7,2.164625728617782,0.04016571860260897,0.08197085429103872
7Networks_LH_Vis_8,2.642342216003278,0.01400078746980783,0.047280164811275796
7Networks_LH_Vis_9,1.9572756342102569,0.06156898254465081,0.11194360462663783
7Networks_LH_SomMot_1,1.2882493006925726,0.2094552786495551,0.25235575740910254
7Networks_LH_SomMot_2,1.435070938742954,0.16366022380853196,0.20982079975452814
7Networks_LH_SomMot_3,2.272201941576144,0.031935091703733265,0.07096687045274058
7Networks_LH_SomMot_4,1.9309423396380638,0.06490524363560174,0.11386884848351184
7Networks_LH_SomMot_5,1.6455827978858073,0.1123660390161582,0.16524417502376204
7Networks_LH_SomMot_6,1.4954681301366586,0.14730995683991485,0.19382889057883532
7Networks_LH_DorsAttn_Post_1,-1.4545587807737739,0.15823277363145985,0.2054971086122855
7Networks_LH_DorsAttn_Post_2,1.0761238527559969,0.29214770398383677,0.3282558471728503
7Networks_LH_DorsAttn_Post_3,-1.6196879802235722,0.11784691705491983,0.1659815733167885
7Networks_LH_DorsAttn_Post_4,1.8303370752236248,0.07914758405027404,0.12765739362947426
7Networks_LH_DorsAttn_Post_5,-2.8585373271871886,0.008459382609065699,0.047280164811275796
7Networks_LH_DorsAttn_Post_6,1.6963718792453943,0.10223446519616933,0.1549007048426808
7Networks_LH_DorsAttn_PrCv_1,-2.848355617918713,0.008665302241196656,0.047280164811275796
7Networks_LH_DorsAttn_FEF_1,-1.499593770937039,0.14624316618744357,0.19382889057883532
7Networks_LH_SalVentAttn_ParOper_1,-1.7998818988639875,0.08396000511998752,0.12916923864613464
7Networks_LH_SalVentAttn_FrOperIns_1,-0.999200758779036,0.3272712418770469,0.3557296107359206
