,t,r,p,p_fdr,N
7Networks_RH_Vis_5,0.48587817028964425,0.035032981472170946,0.6276104852014299,0.7297796339551511,196.0
7Networks_RH_Vis_6,1.6638000684728231,0.11847643847696601,0.09777521718818265,0.18448154186449556,198.0
7Networks_RH_Vis_7,1.4127853642574328,0.10085845904836187,0.1593294280409244,0.2700498780354651,198.0
7Networks_RH_Vis_8,0.49516586291483605,0.0356121409095369,0.6210492490088203,0.7297796339551511,197.0
7Networks_RH_SomMot_1,-1.1688178532919287,-0.08445021532605282,0.24394911621361212,0.36410315852777925,194.0
7Networks_RH_SomMot_2,1.566690575472851,0.11334648944952827,0.11886867475367278,0.21612486318849594,193.0
7Networks_RH_SomMot_3,-0.5155328487271962,-0.03704050534637779,0.6067738142065798,0.7297796339551511,197.0
7Networks_RH_SomMot_4,-0.6948687043831815,-0.0497943883911703,0.4879732805476058,0.6337315331787088,198.0
7Networks_RH_SomMot_5,-2.0748422086552427,-0.14809058156705274,0.039348514572710436,0.08942844221070553,195.0
7Networks_RH_SomMot_6,0.3502523966499932,0.025458197719886028,0.7265413890973812,0.7729163713801928,193.0
7Networks_RH_SomMot_7,-1.6380221989719572,-0.11765483112507148,0.1030720569768364,0.19087417958673406,195.0
7Networks_RH_SomMot_8,0.21746599372429914,0.015637560065979793,0.8280761325683774,0.8625793047587265,197.0
7Networks_RH_DorsAttn_Post_1,-2.871457814073951,-0.20069473416659148,0.0045375611721219225,0.021607434152961538,200.0
7Networks_RH_DorsAttn_Post_2,-0.10772287180299514,-0.007758607348424269,0.914328598514454,0.9235642409236909,196.0
7Networks_RH_DorsAttn_Post_3,-4.8781478110132745,-0.3301660268926668,2.2342890766435054e-06,9.11399672456323e-05,198.0
7Networks_RH_DorsAttn_Post_4,-2.5566914456509275,-0.17974058320092617,0.011332245256401682,0.039243599743067556,199.0
7Networks_RH_DorsAttn_Post_5,-0.6748127149975767,-0.04836577023314009,0.5006065340169294,0.6418032487396531,197.0
7Networks_RH_DorsAttn_PrCv_1,-1.6677492178472852,-0.11876219386400694,0.09698720869683457,0.18448154186449556,198.0
7Networks_RH_DorsAttn_FEF_1,-1.3840846047969753,-0.09854832621910184,0.16792272466938654,0.27528315519571567,199.0
7Networks_RH_SalVentAttn_TempOccPar_1,-4.784614468238723,-0.3229754662224735,3.3750951567826727e-06,9.11399672456323e-05,200.0
7Networks_RH_SalVentAttn_TempOccPar_2,-4.445749945887576,-0.30443228809316725,1.4795662404082023e-05,0.00024659437340136705,197.0
7Networks_RH_SalVentAttn_FrOperIns_1,1.4014583890931553,0.10021935168359482,0.16269143466665154,0.2711523911110859,197.0
