,t,r,p,p_fdr,N
7Networks_RH_Vis_6,1.4054468503557318,0.10112863440632852,0.16152147388622745,0.2019018423577843,195.0
7Networks_RH_Vis_7,1.0040102727266758,0.07242603466317815,0.3166506008125551,0.3557871919242192,195.0
7Networks_RH_Vis_8,0.5561428809463524,0.040194791656600684,0.5787675376910567,0.6092289870432176,195.0
7Networks_RH_SomMot_1,-1.6805658292621524,-0.11973936381332993,0.09446499907680132,0.12595333210240175,198.0
7Networks_RH_SomMot_2,-3.8577734337717433,-0.2653591932740076,0.00015542356484725788,0.0005412689459467953,200.0
7Networks_RH_SomMot_3,-2.851116555882248,-0.1993492462053958,0.00482557337409592,0.01072349638687982,200.0
7Networks_RH_SomMot_4,-3.829174194248508,-0.2635300310449293,0.0001732060627029745,0.0005412689459467953,200.0
7Networks_RH_SomMot_5,-5.3976138343272195,-0.359280096759247,1.947872874196013e-07,1.1138518814868587e-05,200.0
7Networks_RH_SomMot_6,-4.970458819846393,-0.33416541637125174,1.4582742536312242e-06,1.6203047262569157e-05,200.0
7Networks_RH_SomMot_7,-5.215237300005564,-0.3486492735606823,4.666095537187191e-07,1.1138518814868587e-05,200.0
7Networks_RH_SomMot_8,-2.414792625488017,-0.16980468612963948,0.01666743473097176,0.030304426783585015,200.0
7Networks_RH_DorsAttn_Post_1,-1.1239004892574291,-0.08056675498612975,0.2624584723829596,0.30965932742986213,197.0
7Networks_RH_DorsAttn_Post_2,-3.951624944864751,-0.2720602474250611,0.00010863993839923674,0.00043455975359694694,199.0
7Networks_RH_DorsAttn_Post_3,-4.0657875673568995,-0.2785758735375346,6.941086267383074e-05,0.0003155039212446852,200.0
7Networks_RH_DorsAttn_Post_4,-2.3334986772280826,-0.16468540558357359,0.02064626665911542,0.03622152045458846,199.0
7Networks_RH_DorsAttn_Post_5,-4.692237359589905,-0.3174084258060881,5.078409124145749e-06,3.9064685570351916e-05,200.0
7Networks_RH_DorsAttn_PrCv_1,-3.7295598304478212,-0.25776338537820026,0.0002517305427444551,0.0007403839492483973,199.0
7Networks_RH_DorsAttn_FEF_1,-4.789943746755774,-0.3233283895556147,3.295896013715806e-06,2.7465800114298382e-05,200.0
7Networks_RH_SalVentAttn_TempOccPar_1,-1.8579788174429817,-0.13216825234929264,0.06469509113653926,0.09376100164715837,198.0
7Networks_RH_SalVentAttn_TempOccPar_2,-4.021662157603694,-0.2765140683375824,8.271855301606963e-05,0.0003446606375669568,199.0
7Networks_RH_SalVentAttn_FrOperIns_1,-1.4824201201372567,-0.10546914527282518,0.13985112312075956,0.17702673812754374,199.0
7Networks_RH_SalVentAttn_Med_1,-1.080095422117037,-0.07684843605449732,0.28143376187076224,0.32348708261007153,200.0
7Networks_RH_SalVentAttn_Med_2,-3.6571575024213323,-0.2538460303228787,0.0003288539629380646,0.0009395827512516132,198.0
7Networks_RH_Limbic_OFC_1,-2.024088143836382,-0.14336204652562423,0.04433244370952416,0.0692694432961315,199.0
7Networks_RH_Limbic_TempPole_1,-1.2118512269775858,-0.0866441593044605,0.22705088026774417,0.27689131739968803,198.0
7Networks_RH_Cont_Par_1,-3.760834525963378,-0.25914754328126366,0.00022382497650032387,0.0006782575045464359,200.0
7Networks_RH_Cont_Par_2,-1.789251976529351,-0.12664952618358247,0.07512625207206336,0.10581162263670896,200.0
7Networks_RH_Cont_PFCl_1,-4.553573780124001,-0.3089423788066345,9.276084291338966e-06,6.625774493813547e-05,200.0
7Networks_RH_Cont_PFCl_2,-1.7469333623179721,-0.12401867842447083,0.08223141890031256,0.11421030402821189,199.0
7Networks_RH_Cont_PFCl_3,-2.2316604839877594,-0.15811636721973543,0.026787733316550114,0.04540293782466121,198.0
7Networks_RH_Cont_PFCl_4,-4.838011754392234,-0.32622686936642314,2.6581973690310653e-06,2.556975481811645e-05,200.0
7Networks_RH_Cont_Cing_1,-3.847692746219257,-0.26471477662498083,0.0001614841700747218,0.0005412689459467953,200.0
7Networks_RH_Cont_PFCmp_1,-1.9495155185336328,-0.13854484773495784,0.0526828243899966,0.0786310811790994,198.0
7Networks_RH_Cont_pCun_1,-1.7224122069441012,-0.12199062774641711,0.08658038051077412,0.11860326097366318,200.0
7Networks_RH_Default_Par_1,-2.780463077579407,-0.19459986082990544,0.005960170238635556,0.012681213273692673,200.0
7Networks_RH_Default_Temp_1,0.6223646484325325,0.04482226314314097,0.5344443974664963,0.5685578696452088,196.0
7Networks_RH_Default_Temp_2,-2.472574075602971,-0.17420890503051192,0.014274974808813292,0.027451874632333253,199.0
7Networks_RH_Default_Temp_3,0.4686103635436011,0.03376378739687121,0.6398825431594648,0.6665443157911092,196.0
7Networks_RH_Default_PFCv_1,-3.174182025555856,-0.2208820673434687,0.0017463340767969527,0.004259351406821836,200.0
7Networks_RH_Default_PFCv_2,-2.141823171659643,-0.15107844034620965,0.03344821156370011,0.05574701927283352,200.0
7Networks_RH_Default_PFCdPFCm_1,-1.791244775427946,-0.12743822455462978,0.07482095574366385,0.10581162263670896,198.0
7Networks_RH_Default_PFCdPFCm_2,-3.0875517984832133,-0.21628484152693353,0.002315379243902936,0.005384602892797526,198.0
7Networks_RH_Default_PFCdPFCm_3,-4.474612292623438,-0.3040879799362371,1.2995446460737156e-05,8.122154037960723e-05,200.0
7Networks_RH_Default_pCunPCC_1,-3.1377509258436644,-0.2184694524206613,0.001966548932349402,0.004682259362736672,200.0
7Networks_RH_Default_pCunPCC_2,-3.3745902835295283,-0.2340800629728609,0.0008918926386949971,0.002286904201782044,200.0
