,t,p,p_fdr
7Networks_LH_SalVentAttn_FrOperIns_1,2.067456924538024,0.0386911191110229,0.059524798632342925
7Networks_LH_SalVentAttn_FrOperIns_2,0.15873182999983054,0.8738801593870242,0.8738801593870242
7Networks_LH_SalVentAttn_PFCl_1,-2.8385005817531157,0.004532603675971231,0.009857573077876589
7Networks_LH_SalVentAttn_Med_1,-0.7495358415510741,0.45353430437466646,0.5273654702031005
7Networks_LH_SalVentAttn_Med_2,-3.1887265931406734,0.0014290096414242043,0.003664127285703088
7Networks_LH_SalVentAttn_Med_3,-2.0193633777734714,0.04344946502011192,0.0641629300929685
7Networks_LH_Limbic_OFC_1,-4.202498017867226,2.6398556077493582e-05,0.00010559422430997433
7Networks_LH_Limbic_TempPole_1,-2.993529332382223,0.002757709991156103,0.006413279049200239
7Networks_LH_Limbic_TempPole_2,-2.9997304443152317,0.002702186289416501,0.006413279049200239
7Networks_LH_Cont_Par_1,-5.7056803831208835,1.1587926365584845e-08,1.7761503426890216e-07
7Networks_LH_Cont_PFCl_1,2.2178708664839384,0.026563638447146293,0.04277824065589234
7Networks_LH_Cont_pCun_1,-5.1482552932365095,2.6292049602410537e-07,2.0224653540315795e-06
7Networks_LH_Cont_Cing_1,-0.18364892324316517,0.8542888805960185,0.872029085244871
7Networks_LH_Default_Temp_1,-0.6420183174021415,0.5208612897343833,0.5852374041959363
7Networks_LH_Default_Temp_2,1.3684005101560461,0.17118674465997286,0.22322690222156355
7Networks_LH_Default_Par_1,-2.586413335193513,0.009698055526252036,0.01939611105250407
7Networks_LH_Default_Par_2,-5.696529075515144,1.2227104775495229e-08,1.7761503426890216e-07
7Networks_LH_Default_PFC_1,-3.979200930282797,6.914728336068051e-05,0.0002469545834310018
7Networks_LH_Default_PFC_2,-3.0380337618414432,0.002381272740180088,0.005807982293122166
7Networks_LH_Default_PFC_3,1.2505515336239394,0.21109814255389525,0.26387267819236904
7Networks_LH_Default_PFC_4,-5.077303207020576,3.8282968675701e-07,2.4134490168820798e-06
7Networks_LH_Default_PFC_5,-5.693679293244558,1.2433052398823152e-08,1.7761503426890216e-07
7Networks_LH_Default_PFC_6,-4.064441813812558,4.814754787065237e-05,0.000185182876425586
7Networks_LH_Default_PFC_7,-4.620991402239694,3.819106042863779e-06,1.9095530214318894e-05
7Networks_LH_Default_pCunPCC_1,-3.320514204045277,0.0008985178679334183,0.0025671939083811955
7Networks_LH_Default_pCunPCC_2,-4.844655249773599,1.2683171167920222e-06,7.046206204400124e-06
7Networks_RH_Vis_1,-2.3958447455071057,0.016582112348447104,0.029610914907941255
7Networks_RH_Vis_2,4.4215825883446875,9.798059958838802e-06,4.260026069060349e-05
7Networks_RH_Vis_3,-0.16337171088625582,0.8702257750604918,0.8738801593870242
7Networks_RH_Vis_4,-1.359093432353363,0.17411698373281959,0.22322690222156355
7Networks_RH_Vis_5,2.0176205741612683,0.04363079246321858,0.0641629300929685
7Networks_RH_Vis_6,0.4657085029933264,0.6414241651773305,0.6972001795405766
7Networks_RH_Vis_7,-2.6777356240200074,0.007412169793668997,0.01512687712993673
7Networks_RH_Vis_8,-2.8263737376761853,0.004707829986159954,0.01001665954502118
7Networks_RH_SomMot_1,5.532994716655982,3.148089573809457e-08,3.49787730423273e-07
7Networks_RH_SomMot_2,5.3855077648036875,7.224041607414523e-08,6.567310552195021e-07
7Networks_RH_SomMot_3,-0.3654302310065674,0.7147902782165654,0.744573206475589
7Networks_RH_SomMot_4,2.2122370281092745,0.026950291613212177,0.04277824065589234
7Networks_RH_SomMot_5,-2.0470070074926507,0.04065739651290537,0.061602115928644494
7Networks_RH_SomMot_6,1.0689925325875786,0.285073034248315,0.3476500417662378
7Networks_RH_SomMot_7,-2.4756369005423804,0.01329987615623027,0.025094105955151453
7Networks_RH_SomMot_8,-0.8720351281695575,0.3831892141033919,0.4508108401216375
7Networks_RH_DorsAttn_Post_1,-3.6365691714791364,0.0002762934731376279,0.0008912692681858965
7Networks_RH_DorsAttn_Post_2,2.3371773905936517,0.01942996227538459,0.03349993495755964
7Networks_RH_DorsAttn_Post_3,-3.57178676609881,0.00035455404062397107,0.0010985074689464198
7Networks_RH_DorsAttn_Post_4,-3.5659738899006235,0.00036250746475231853,0.0010985074689464198
7Networks_RH_DorsAttn_Post_5,-1.3670745730819835,0.17160193224653852,0.22322690222156355
7Networks_RH_DorsAttn_PrCv_1,1.3481242164986975,0.17761843379397813,0.22483346049870648
7Networks_RH_DorsAttn_FEF_1,-1.898110489468252,0.05768152866656347,0.08240218380937639
7Networks_RH_SalVentAttn_TempOccPar_1,-0.8733748115674208,0.382458815627875,0.4508108401216375
7Networks_RH_SalVentAttn_TempOccPar_2,-2.237430655171738,0.02525820684509387,0.041406896467367005
7Networks_RH_SalVentAttn_FrOperIns_1,4.498530687247449,6.842472085964117e-06,3.258320040935294e-05
7Networks_RH_SalVentAttn_Med_1,-0.6965271814394101,0.4860987408771623,0.5587341849162786
7Networks_RH_SalVentAttn_Med_2,2.9269029914439586,0.0034235564844230055,0.007780810191870467
7Networks_RH_Limbic_OFC_1,-4.0200482764647845,5.818621673360477e-05,0.0002155045064207584
7Networks_RH_Limbic_TempPole_1,-2.4134650636587436,0.01580164269127569,0.02873025943868307
7Networks_RH_Cont_Par_1,-5.8788248733027695,4.1318922349708626e-09,1.0329730587427156e-07
7Networks_RH_Cont_Par_2,-5.992400480560505,2.0676597096341285e-09,6.892199032113762e-08
7Networks_RH_Cont_PFCl_1,-3.890581128365407,0.00010000443393005852,0.0003448428756208915
7Networks_RH_Cont_PFCl_2,-2.7841739785119812,0.005366424050501453,0.01118005010521136
7Networks_RH_Cont_PFCl_3,-6.043275305440539,1.5101664003843894e-09,6.892199032113762e-08
7Networks_RH_Cont_PFCl_4,-4.820174188732411,1.43432928548779e-06,7.5491015025673156e-06
7Networks_RH_Cont_Cing_1,-0.41740643855198484,0.6763811462415772,0.7119801539385023
7Networks_RH_Cont_PFCmp_1,-0.1832670286625069,0.8545885035399735,0.872029085244871
7Networks_RH_Cont_pCun_1,-3.217584430042938,0.0012927497274000804,0.0034939181821623797
7Networks_RH_Default_Par_1,-5.097892757123393,3.4345529095540895e-07,2.4134490168820798e-06
7Networks_RH_Default_Temp_1,-2.2616385775783323,0.023719742493987304,0.0402029533796395
7Networks_RH_Default_Temp_2,-3.1622191572378426,0.0015657168049294267,0.003914292012323566
7Networks_RH_Default_Temp_3,2.418691341981046,0.015576451019625601,0.02873025943868307
7Networks_RH_Default_PFCv_1,-2.2400112844436766,0.02509019028907322,0.041406896467367005
7Networks_RH_Default_PFCv_2,-5.335131489010649,9.547534502204224e-08,7.956278751836854e-07
7Networks_RH_Default_PFCdPFCm_1,-1.479096835282011,0.13911443591217476,0.18799248096239832
7Networks_RH_Default_PFCdPFCm_2,-6.55819040785702,5.446463903475877e-11,5.446463903475877e-09
7Networks_RH_Default_PFCdPFCm_3,-5.003593590896257,5.62713267343074e-07,3.310078043194553e-06
7Networks_RH_Default_pCunPCC_1,-3.4715378798585133,0.0005174863169355855,0.00152201857922231
