,t,p,p_fdr
7Networks_LH_Cont_Par_1,1.819398975492997,0.08084790453941043,0.13474650756568407
7Networks_LH_Cont_PFCl_1,-5.351854223401547,1.5037021429186168e-05,0.0007518510714593084
7Networks_LH_Cont_pCun_1,2.181534066397787,0.03875685793062665,0.07909562842985031
7Networks_LH_Cont_Cing_1,3.1062854188337408,0.0046706931151139644,0.020739659004422824
7Networks_LH_Default_Temp_1,3.020855411816206,0.0057427512314673825,0.023928130131114094
7Networks_LH_Default_Temp_2,-0.8597356808600773,0.39810432921815686,0.4575911830093757
7Networks_LH_Default_Par_1,-1.308395275963332,0.20264126620848397,0.2631704755954337
7Networks_LH_Default_Par_2,3.4308531249951644,0.0020989670737057197,0.012346865139445409
7Networks_LH_Default_PFC_1,-0.39820363830043437,0.6938604220256451,0.7606226121391704
7Networks_LH_Default_PFC_2,-3.2289669958719527,0.0034610091705695625,0.018215837739839803
7Networks_LH_Default_PFC_3,-1.4930998070742676,0.1479251933002976,0.2083453426764755
7Networks_LH_Default_PFC_4,-1.6356810248252696,0.11443615499900266,0.17338811363485251
7Networks_LH_Default_PFC_5,-4.71870362281728,7.724446690688344e-05,0.0016278668115314644
7Networks_LH_Default_PFC_6,-3.676162558584409,0.0011323184645448694,0.008710142034960533
7Networks_LH_Default_PFC_7,-4.726280802350456,7.574164535449415e-05,0.0016278668115314644
7Networks_LH_Default_pCunPCC_1,0.7061797632518467,0.4866059203655779,0.5467482251298629
7Networks_LH_Default_pCunPCC_2,1.8225581450390043,0.08035361167191878,0.13474650756568407
7Networks_RH_Vis_1,0.786155086325393,0.43916513803830826,0.4990512932253503
7Networks_RH_Vis_2,1.7172146805785458,0.09830553003468642,0.15123927697644066
7Networks_RH_Vis_3,2.690507278423889,0.012530389992732045,0.03915746872728764
7Networks_RH_Vis_4,3.321232382360413,0.0027565659138651727,0.015314255077028738
7Networks_RH_Vis_5,2.1954445665703144,0.037631339003324334,0.07839862292359237
7Networks_RH_Vis_6,1.9461386663792102,0.0629611546404005,0.11045816603579037
7Networks_RH_Vis_7,3.458308429245734,0.0019598066697294777,0.012248791685809236
7Networks_RH_Vis_8,2.2661453313399624,0.03235434300821556,0.0718985400182568
7Networks_RH_SomMot_1,2.8386085044542817,0.008866874564940841,0.031667409160503
7Networks_RH_SomMot_2,1.4636539091498308,0.15574968895790012,0.21459991976803874
7Networks_RH_SomMot_3,1.7869096660136907,0.08608493572948939,0.13822398598894603
7Networks_RH_SomMot_4,2.7095521568828307,0.011989994062428401,0.038735146381065386
7Networks_RH_SomMot_5,2.0690174264800874,0.0490322271591143,0.09614162188061628
7Networks_RH_SomMot_6,1.4544444271210804,0.15826419490666127,0.21459991976803874
7Networks_RH_SomMot_7,1.5952714717151149,0.12321693952352557,0.1785752746717762
7Networks_RH_SomMot_8,2.202627821257263,0.03706175192340291,0.07839862292359237
7Networks_RH_DorsAttn_Post_1,1.7809225023759903,0.087081111173036,0.13822398598894603
7Networks_RH_DorsAttn_Post_2,0.1667119217436742,0.868937795513062,0.9051435369927731
7Networks_RH_DorsAttn_Post_3,-0.39009140745108195,0.6997728031680368,0.7606226121391704
7Networks_RH_DorsAttn_Post_4,1.760605740085867,0.0905353793270103,0.1414615301984536
7Networks_RH_DorsAttn_Post_5,0.6084677299482588,0.5483663901663827,0.6092959890737585
7Networks_RH_DorsAttn_PrCv_1,-1.9509272382429763,0.062359213257184035,0.11045816603579037
7Networks_RH_DorsAttn_FEF_1,2.7757616359632538,0.010277012905941914,0.03543797553773074
7Networks_RH_SalVentAttn_TempOccPar_1,-1.0967231557143975,0.2832146613030527,0.3540183266288158
7Networks_RH_SalVentAttn_TempOccPar_2,2.001594600257422,0.05629330699600304,0.10424686480741303
7Networks_RH_SalVentAttn_FrOperIns_1,-0.3244032437766045,0.7483315326534524,0.7960973751632473
7Networks_RH_SalVentAttn_Med_1,3.0976102792574975,0.0047701215710172495,0.020739659004422824
7Networks_RH_SalVentAttn_Med_2,1.5364747229410234,0.13698292324093145,0.1956898903441878
